,spot_name,address,region,detail,tel,spot_image,tag,star,visit_review,blog_review,category
95,흑석유원지,대전 서구 흑석동 752,대전,None,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F16294840%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658209896545%26md%3DFjeEeYTnD%252FPgL84ORDNm1xJ6CSc%253D,"분위기 있는,데이트,파릇파릇한",0.0,6,51,유원지
96,수운교,대전 유성구 추목동,대전,None,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F21582088%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658209922018%26md%3DZUDsYSUPfncwsq8xr4Zv4o4MCvs%253D,이색체험,0.0,1,47,문화재
97,대전역광장,대전 동구 중앙로 215,대전,None,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F34850599%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658209940705%26md%3DpvKVsc8kAU1VsT0bA1rW9AysAMk%253D,데이트,0.0,23,14,근린공원
98,장태산,대전 서구 장안동,대전,호남고속도로 서대전광역시 인터체인지에서 대전광역시 시내방면 1번 국도(3km)→가수원 4거리(우회전)→639번 지방도로(8km)→흑석동 4거리(좌회전-4km)→장태산 자연휴양림,042-270-7883,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzEwMjRfMTM0%2FMDAxNTA4ODEwMDE1NzI5.HB1HnE3xdmPyyTnA4h_y_A2UGeJ0Ack7GqD64t6ASq8g.iPuUqWsbAfuwUnmmyWXPqR_dCq6oZ-_R5WUB0nTtsPMg.JPEG.rlaghgjs%2FDSCN4416.,파릇파릇한,0.0,0,160,"산,고개"
99,산내골령골,대전 동구 곤룡로 93,대전,None,None,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160901_162%2F14727111364328uctb_JPEG%2F176851555556_0.jpg,이색체험,4.0,11,19,지역명소
100,더휴식아늑호텔 대전지점,대전 동구 한밭대로1316번길 7 더휴식 아늑호텔 대전지점,대전,"온기를 품은 공간, 아늑   아늑호텔은 (낙후된 건물을 다듬고 고치는 리사이클링 방식으로) 소비자의 감각을 디자인하는 공간 전문가들이 만든 중소형 호텔입니다.   미니멀리즘에 온기를 더한 독특한 공간 언어로 편안한 분위기의 객실을 구성했으며,   비대면 셀프체크인 서비스, 라운지 카페 'UNDER THE ROOM', '도서대여', '셀프키친', '룸서비스' 등 세심하게 준비된 아늑만의 특별한 경험과 가치를 누리세요.  일~목 : 20시이후입실, 금,토,공휴일전날 :21시이후입실  주의 . 연박이용시 추가요금이 있습니다.(예약시 자동문자)  기준인원2명이외 추가입실불가.  플스,트원은 기준2명/최대4명   기준인원초과분은 현장에서 추가로 결제해주셔야됩니다,",0507-1470-1316,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211210_123%2F1639121535933IArrF_JPEG%2F%25281%2529.jpg,분위기 있는,4.37,46,18,기타숙박업
101,베니키아호텔대림,대전 중구 대종로505번길 50,대전,"대중교통 이용시 (시내버스 노선) 외각버스 - 101번, 103번, 201번, 613번, 701번, 614번, 202번, 314번, 30번,급행버스 - 1번 간선,지선버스 - 103번, 603번, 511번 동부터미널(고속버스터미널) - 201번(고속버스터미널 - 중앙로역6번출구) 서부터미널 - 701번(서부터미널 - 중구청)  (지하철 노선) 대전 지하철 중앙로역 6번 출구에서 나온 방향으로 200M 직진 후 우회전  (철도 이용시) 서울 - (시간 40분) 대전역 - (도보 20분, 택시 5분, 지하철 2정거장) 대림 관광 호텔 (삼성생명 뒤편)",042-251-9500,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160107_86%2F14521635029124EECR_JPEG%2F176057597520808_15.jpeg,분위기 있는,4.53,53,61,호텔
102,노루벌적십자생태원,대전 서구 흑석동 산95-1,대전,None,042-288-2150,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210403_7%2F1617442044534CrAD6_JPEG%2FP9Qa0ZqLBvtME1s_pVVc6i8g.jpeg.jpg,파릇파릇한,0.0,0,42,"자연,생태공원"
103,유성온천지구,대전 유성구 봉명동 574,대전,삼일로 → 경부고속도로 → 호남고속도로 → 월드컵길 → 계룡로 → 구암교삼거리 → 유성온천,None,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2F20140714_140%2Fiamkayno1_1405298181916VMyDv_JPEG%2F20140620_085426.jpg,이색체험,0.0,7,106,"관람,체험"
104,세천공원,대전 동구 세천공원로 68 공원관리사무소세천지소,대전,None,042-581-3516,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2F20160406_33%2Fpss2317_1459929548414ouW4Y_JPEG%2FIMG_0040.,"파릇파릇한,데이트",0.0,3,76,"도시,테마공원"
105,미드멜리호텔,대전 서구 둔산중로40번길 27,대전,시청역 8번출구에서 도보3분,0507-1329-3009,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181020_82%2F1539962782748OslCP_JPEG%2F4KTrtEuYSiU6o-g1LpXEYZLk.JPG.jpg,분위기 있는,4.33,63,7,모텔
106,스카이펜션,대전 서구 용바위길 154-11,대전,대전광역시 서구 장안동 126번지,0507-1318-0499,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191001_22%2F1569928707887qlPwl_JPEG%2F1556572560110-16.jpg,분위기 있는,4.26,53,19,펜션
107,중촌시민공원,대전 중구 중촌동 253-2,대전,None,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F31813169%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658210177567%26md%3De6%252Fgy0iWkYKBKMq5yD47i10WudA%253D,파릇파릇한,0.0,3,56,시민공원
108,s 무인텔,대전 유성구 계룡로123번길 67,대전,None,042-867-9400,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200520_261%2F1589920330422G9Wp0_JPEG%2F599851bfa397d3.80807853.jpg,분위기 있는,4.31,24,2,모텔
109,캠프향기,대전 동구 산내로 710,대전,"대전 상소동에 위치한 캠프향기 입니다.(남대전 IC에서 3분거리)  감성적이고 낭만적인 카라반과 글램핑이 준비되어 있습니다. 반려견 동반가능 글램핑도 같이 운영되고 있습니다.  냉난방기과 바닥난방시설 완비!!  개별 바베큐장을 제공하며 운치있는 벽난로도 설치되어 있어 전원주택 분위기를 누리실 수 있습니다.  수영장은 5월~10월까지 운영하며, 튜브(어린이용도 있습니다), 공기충전기가 비치되어 있습니다.(야외 샤워시설 완비) 반려견들이 놀 수 있는 물가도 조성해 놓았습니다.(애견 드라이기 비치)  각종 집기와 식기, 샴푸, 린스, 바디워시, 치약, 칫솔 등 을 제공하며 드실 음식과 수건만 챙겨오시면 됩니다. 블루투스 스피커, 무선선풍기, 충전기, 모기약도 제공하며, 기본적인 양념들과 조미료도 비치되어 있습니다. 매점에서는 편의점 수준의 가격으로 음료 및 주류, 아이스크림, 과자, 라면, 햇반, 추억의 간식 등을 판매하고 있습니다.  충청권, 경기남부, 전라북도, 경상북도 부근에서는 1시간 내외로 교통이 편리한 곳에 위치하고 있으며,  바로 옆에 산림욕장이 있어 산책하시기 좋습니다.  산세좋고 공기 좋은 곳으로 힐링하러 오세요~!!",0507-1418-6830,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211130_188%2F16382704104173D0VX_JPEG%2F%25BE%25DF%25B0%25E6.jpg,"신나는,파릇파릇한,이색체험",4.76,774,267,"캠핑,야영장"
110,엑스포 과학공원대전통일관,대전 유성구 대덕대로 480,대전,None,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F16099613%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658210241870%26md%3Dfh2ASuL8SXGaCUbIdOj%252FnWkqbLQ%253D,"이색체험,신나는,데이트",0.0,0,25,부속시설
111,호텔어반브라운,대전 대덕구 한밭대로1149번길 15-11,대전,대전IC에서 차량5분거리 대전복합터미널에서 차량3분거리 대덕구청 차량5분거리 대전 한화이글스 야구장에서 차량 15분거리 대전 시청 차량10분거리 대전역 차량 10분거리 한남대학교 도보5분거리 대전엑스포 차량10분거리_,042-633-8042,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201221_270%2F1608526665170sQ69U_JPEG%2Fcedab8a98cae690a3e4ee63fb901ff73.jpg,분위기 있는,4.6,104,70,호텔
112,국립중앙과학관어린이과학관,대전 유성구 구성동 411-1,대전,None,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F1719314499%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658210299450%26md%3DA96iXoo06gW53jov3fn8cIHOECY%253D,"이색체험,신나는,데이트",0.0,0,55,부속시설
113,만월호텔 유성점,대전 유성구 문화원로6번길 114,대전,유성IC 차량 3분 유성CC 차량 7분 유성온천역 도보 5분 유성시외버스터미널 도보 5분 유성금호고속터미널 도보 5분 계룡산 차량 10분 봉명동 도보 1분,0507-1479-4118,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211115_148%2F1636987913589M4bCS_JPEG%2FCMK03575.jpg,분위기 있는,0.0,37,55,호텔
114,지수체육공원,대전 대덕구 산업단지로93번길 101,대전,None,042-724-3590,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F16118413%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658210342054%26md%3DhV0hzk7Mm8gkgALu5ySVV3YHkek%253D,"파릇파릇한,신나는",0.0,1,16,"도시,테마공원"
115,벨레자호텔,대전 동구 동서대로1683번길 46-8,대전,None,None,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjA0MjZfMjYy%2FMDAxNjUwOTc2MDkzMzg1.pz4jEN-9lOSTtVuHhCil1b4BAxLohmegcHvuC3gCcJEg._iJVttvrmpuRqhrVoLVY18whky4d08byWw00z_uK6RYg.JPEG.ggulunni%2FIMG_5673.jpg,분위기 있는,0.0,13,19,호텔
116,작은내수변공원,대전 유성구 원신흥북로 26,대전,None,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F30873101%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658210386227%26md%3DZU20GFbs%252FA6xKXRd2aGm5ZZQGtA%253D,데이트,0.0,0,95,"도시,테마공원"
117,대전 계족산성,대전 동구 효평동,대전,"사적 제355호. 1991년 지정. 길이 약 1,650m. 성 내부의 면적 5만 2896㎡. 북벽 높이 10.5m, 서벽 높이 8m, 서남벽 높이 6.8m, 상부 너비 4.2m. 협축(夾築)의 내벽 높이 3.4m, 외벽 높이 7m, 상부 너비 3.7m. 대전의 진산(鎭山)인 계족산(424m)에서 북동쪽으로 약 1.5km 떨어진 지봉정상(420m)을 따라 태뫼식으로 축조되었다. 성체(城體)는 내탁(內托)공법에 의하여 자연 할석(割石)의 외면을 맞추어 편축(片築)을 주로 하였고 동쪽의 산록을 가로질러 협축된 곳도 있다.   문헌상으로는 이곳에서 백제부흥군과 신라의 김유신(金庾信)·품일(品日) 등이 싸웠다는 기록이 있다. 군사전략상 신라에서 웅진(熊津:公州)에 이르는 웅진도로를 효과적으로 차단하였던 백제부흥군의 주요거점의 하나로 삼국쟁패기의 중요한 유적으로 평가되고 있다. 성내에는 남문터(문폭 3.8m), 우물터(지름 1.9m), 장대(將臺)터와 건물터 등이 남아 있고 건물터에서 고려시대의 기와조각, 조선시대의 자기조각 등이 발견되고 있어, 고려·조선시대까지도 계속 중요시되었음을 알 수 있다.",042-608-5571,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180105_225%2F1515137859328WooXW_JPEG%2Fi-2Xyy42f1r7QIahqVPLATqv.jpg,"이색체험,파릇파릇한",0.0,5,271,문화재
118,렉시호텔,대전 유성구 온천로107번길 37,대전,계룡스파텔과 유성홈플러스 사이에 위치함,042-824-7738,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190925_216%2F1569388830454otBlH_JPEG%2F004.jpg,분위기 있는,3.78,37,16,모텔
119,유성명품무인텔,대전 유성구 계룡로123번길 71,대전,"대전 유성구 봉명동 계룡로 123번길 71 [지번] 대전 유성구 봉명동 538-18번지  유성계룡스파텔옆, 유성청주해장국골목, 유성족욕체험장골목",042-867-9300,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F36803608%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658210489325%26md%3DY1oNLLYlTB7hEOmiyWGzVYL7j%252Bw%253D,분위기 있는,0.0,5,0,모텔
120,계룡스파텔,대전 유성구 온천로 81,대전,None,042-602-1155,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjA0MTlfNzUg%2FMDAxNjUwMzMwNTU0OTky.dm7y_v2Ag6y2SOA3-LIjasjglJ-5mhGfj7P2QSlWjFkg.mX0OSsneb-YKE2JAvRmXISTSNEQ59tNAp2_5Rs4Sffcg.JPEG.yuseonggu%2F1.jpg,분위기 있는,4.44,1636,26,호텔
121,브라운도트호텔 월평점,대전 서구 월평로 53-8,대전,"※ 교통정보 안내 ※  네비주소 : 대전광역시 서구 월평로 53-8 (브라운도트호텔 월평점) 교통정보 : 이마트트레이더스 월평점, 월평동 포차거리, 월평역, 월평1동 공영주차장, 신촌네거리 대중교통 : 1호선 월평역 2번출구, 102, 106, 604 월평역 하차, 급행 3, 103, 105, 116 대전일보사 하차, 대형마트 : 이마트트레이더스 월평점, 이마트 둔산점, 홈플러스 유성점 주변시설 : 다이소, 올리브영, 빽다방, 당구장, PC방, 노래방, 인근 다양한 식당,주점 등 인근대학 : 충남대학교, 카이스트, 목원대학교, 배재대학교, 한남대학교 등   ※ 주변시설 안내 ※  - 도보 이용시 -  월평1동 공영주차장 (14m) 도보 1분 미니스톱 편의점 (67m) 도보 1분 김밥천국 (70m) 도보 1분",0507-1465-9324,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211017_273%2F16344526258827RNa1_JPEG%2FwaTFOjQjUO1qfGsYJBCFcyoC.jpg,분위기 있는,0.0,4,6,호텔
122,더휴식 노크인호텔 대전지점,대전 동구 한밭대로1316번길 35 더휴식 노크인호텔 대전지점,대전,"좋은숙박문화의 중심, 노크인 호텔 프랜차이즈, 노크인. 똑똑똑... 두드리는 순간 새로운 숙박문화의 공간이 열립니다.  1. 대전터미널 애견동반호텔 유일 2. 최대 30대 이상 넓은 주차장 시설 보유 3. 1층 라운지 부대시설 4. 일~목 20시 입실 (빠른입실전화문의요망) / 익일13시 퇴실  금~토 21시 입실 / 익일12시 퇴실 5. 연박이용시 업체문의.  토,일이 포함된 연박시 추가요금이 부과됩니다.  ex. 금요일~일요일 숙박시, 토요일~월요일숙박시~ 6. 기준인원초과 절대불가 3인이상 남,여섞여서 입실금지. 7.펫룸 5KG미만 멍뭉이 한마리만 허용합니다.펫룸예약하셔만 애견동반가능합니다  [홈페이지] http://knockinhotel.modoo.at  대전호텔 더휴식 노크인에서 깔끔하고 편안한 숙박을 경험하세요!",042-673-2211,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200617_109%2F15923888069294OIgH_JPEG%2Ft63j6R-ILox7ir-rBtQdGpDv.jpg,분위기 있는,4.65,80,44,호텔
123,엑스포 과학공원음악분수,대전 유성구 대덕대로 480,대전,None,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F31679124%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658210666685%26md%3DKXwdBmFAtsv7G6QBeZLD1zL2vTw%253D,"이색체험,데이트,신나는",0.0,0,141,부속시설
124,대전역동광장,대전 동구 소제동 291-1,대전,None,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F37648823%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658210688774%26md%3DlOmtk8SzGjf1I%252FX1NBYipaxPYxs%253D,데이트,0.0,0,34,광장
125,레지던스호텔라인,대전 서구 둔산로51번길 76 레지던스호텔 라인,대전,"충남, 대전권 숙박업체 고객만족 1위업체인 레지던스호텔 라인은 대전의 중심 둔산동(정부청사 1분거리와 갤러리아 2분,정부청사 2분 거리)에 위치해 있으며 주거와 호텔서비스를 융합시킨 '서비스드 레지던스' 형의 주거형 126객실의 호텔로써 내 집같은 편안함을 느끼실 수 있습니다. 어떤 호텔보다도 깔끔하고 깨끗한 레지던스 호텔입니다.  장기숙박가능, 단체할인(전화문의), 비즈니스호텔, 레지던스호텔.",042-477-0020,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200223_85%2F1582453708219Rofie_JPEG%2FIMG_4788.jpg,분위기 있는,4.53,157,65,호텔
126,가오근린공원,대전 동구 동구청로 56,대전,None,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F16258127%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658210728308%26md%3DdG9poxYmVt4Z7wizk%252FE6kwaLl7A%253D,파릇파릇한,0.0,0,12,근린공원
127,가온 레지던스 호텔,대전 유성구 대덕대로590번길 12-13,대전,대덕초 근처,042-864-0100,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190509_143%2F1557392854110PsoAp_JPEG%2F20170202_131955.jpeg,분위기 있는,0.0,9,19,호텔
128,성북동산림욕장,대전 유성구 성북로 463,대전,None,042-825-3807,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2F20140805_246%2Fkawasakiw650_1407227271973tfzfh_JPEG%2F1407227269877_20140805_161509.jpg,"파릇파릇한,이색체험,데이트",0.0,5,48,"휴양림,산림욕장"
129,노루벌캠핑장,대전 서구 흑석동 530-12,대전,None,None,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjAxMzBfMTY1%2FMDAxNjQzNTMwNTk1ODQx.zd-3Yu2Vlj4dUEgccMMQoSc8llCUm6rsUYNJy2zrH1Yg.4dlASHNAofpYCMnSryMWc0M4aIp1zGCcEqTSVaC24qwg.JPEG.1000bh%2FDSC_7283.,"이색체험,파릇파릇한,데이트",0.0,1,273,"캠핑,야영장"
130,대전트래블라운지,대전 동구 중앙로 187-1,대전,"시민과 국내외 여행자를 위한 복합 문화 공간입니다 여행 정보, 회의실 대관 및 행사 안내등 다양한 체험프로그램을 진행하고 있습니다.",042-221-1905,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201029_130%2F16039353847825o5gr_JPEG%2FHDNT6REsAvP0UazGSq1625BS.jpeg.jpg,"신나는,이색체험,데이트",0.0,0,104,"관리,안내"
131,더휴식 소륜호텔 대전지점,대전 대덕구 대전로 1394 더휴식 소륜호텔 대전지점,대전,대전 조치장역 도보 10분거리,0507-1419-7007,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211203_8%2F1638534994373RUL9P_JPEG%2FKHJ06270.jpg,분위기 있는,0.0,41,11,호텔
132,이안레지던스호텔,대전 서구 둔산로65번길 29 이안레지던스,대전,"- 정부청사 역 1 번 출구에서 KT둔산 지사 에서 하이마트 방향 (타임월드 갤러리아 백화점 , 을지병원 방향)  삼성디지털 서비스 센터 맞은 편 수갈비 공영주차장 골목 사이 -",042-487-3939,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_238%2F1441057249520iS3PW_JPEG%2F166666423666392_0.jpg,분위기 있는,4.44,24,80,3성급
133,컨티뉴호텔 대전점,대전 서구 월평로 53-9 컨티뉴호텔 대전점,대전,"월평역 2번 출구에서 도보로 6분 거리, 이마트 트레이더스 월평점 뒷편에 위치",0507-1365-3333,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220415_121%2F1650000448044H9lP5_JPEG%2FKakaoTalk_20220415_142014265.jpg,분위기 있는,0.0,21,46,호텔
134,Concrete,대전 서구 변동로 48-17,대전,다인이 모이기 좋은 인스타감성 모임숙소예요 :) https://www.instagram.com/concrete.daejeon/ 전화상담 없어요 위 페이지 타고 들어가시면 예약가능합니다 :),None,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220528_3%2F1653717344886Qfqwz_JPEG%2F1.jpg,분위기 있는,0.0,0,0,펜션
135,호텔루이스,대전 중구 대종로386번길 53,대전,None,042-223-0550,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_300%2F1441018411882sxFq6_JPEG%2F32216235_0.jpeg,분위기 있는,4.38,54,1,모텔
136,오토바이특화거리,대전 중구 문창동,대전,None,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F16262174%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658210986871%26md%3DJo08NvqA0oMl%252BpuBBkbR1oaSa%252Bo%253D,데이트,0.0,0,7,"거리,골목"
137,세천유원지,대전 동구 세천동 산76-7,대전,None,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F16257081%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658211006404%26md%3DUyRg%252Bt0%252FjpjLsJcGKGroxCJEpDU%253D,"데이트,파릇파릇한",0.0,3,68,유원지
138,상소오토캠핑장,대전 동구 산내로 748 상소동오토캠핑장,대전,None,042-273-4174,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxODEwMTVfOSAg%2FMDAxNTM5NTg1MTc3OTY1.-U5XWNQUOSKN4JGInJDaIFu0pDBBcvLzOrOaQw_xdV0g.zCSwDuaB6MYf0h7CFKiLkzg8b1umUnn_uTWb2Q-lif0g.JPEG.chitaaemi%2F20181013_125901.jpg,"이색체험,신나는",4.44,15,316,"캠핑,야영장"
139,더호텔아리아,대전 서구 대덕대로234번길 21 더호텔아리아,대전,"GRAND OPEN THE HOTEL ARIA 입니다. 전 객실 LG50D인치 TV, 넷플릭스 설치, 스타일러 설치(일부 객실제외), 야놀자 키오스크 구비 (1층, 지하1층) 숙박 이용 고객님께 조식박스 제공 해드립니다. 최고의 서비스를 제공 하겠습니다. 많은 이용 부탁 드립니다. 감사합니다.",042-471-2800,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220125_207%2F1643091969372QWcE1_JPEG%2F%25B4%25F5%25C8%25A3%25C5%25DA%25BE%25C6%25B8%25AE%25BE%25C6_%25C0%25FC%25B0%25E6.jpg,분위기 있는,0.0,6,2,호텔
140,대전 치유의숲,대전 중구 무수동 195,대전,"대전 무수동 치유의 숲 이용 시 사전 연락 바랍니다. 예약은 대전광역시 OK예약서비스 또는 전화로 가능하며, 예약 후 042-270-6594로 반드시 확인전화 부탁드립니다.",042-270-6594,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201226_135%2F1608963054662Ma6ib_JPEG%2FD_938W7V8qoRZOfu-aDQdz_9.jpg,"파릇파릇한,이색체험",0.0,0,36,"휴양림,산림욕장"
141,LOOK모텔,대전 동구 한밭대로 1316-16,대전,동부 네거리 인근 위치 대전복합버스터미널 도보 10분 거리,0507-1392-5088,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210611_44%2F16234013709702p7Ez_PNG%2FCHDLeqGq2m4FDUNEVGLeqT1K.png,분위기 있는,4.16,33,45,모텔
142,W모텔,대전 서구 월평북로 88-10,대전,None,042-488-8778,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190425_59%2F1556123323411Vc2jV_JPEG%2Fa5d69f757335e0cf4642c7fdd1524749.jpg,분위기 있는,4.13,47,1,모텔
143,시네마 모텔,대전 동구 동서대로1725번길 18 VIP모텔,대전,"전객실 WIFI존 설치  커플PC룸 최신게임 모두 구동되는 i3컴퓨터, 광케이블 전객실 설치 LG 3D 스마트 TV설치(특실). 3D안경은 프런트에 문의 주세요.  최신영화시스템과 공기청정기 설치 스파욕조(특실) 설치 전객실 라텍스 포켓 스프링 침대 설치 전객실 아이폰, 안드로이드 폰 충전기 완비  시네마 조식 서비스 (화,수,목,금)  무료 스낵코너 오픈 1층 샐러드 바에서 원두커피와 모닝빵 딸기잼을 제공합니다.  마일리지 적립카드 발급 모닝롤(딸기잼),맥반석 계란, 사탕, 음료수, 여러종류의 커피등 맛있는 먹거리 제공  대실, 숙박 관계없이 월~일 현금결제시 10%, 카드결제시 5% 적립 적립금은 2만원 부터 사용가능. 토요일 사용불가  출장환영, 비지니스 모텔  대전복합터미널 도보 5분, 대전 I.C 자동차 3분 세종시 차량이동시 20분",042-628-8686,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181211_266%2F1544458980121n7Dmc_JPEG%2F5f0d75e811a1b567795a879b5a129134.jpg,분위기 있는,4.03,22,1,모텔
