name|star|visit_review|blog_review|category|addr|tele|detail|tag|image
청계천|0.00|0|3745|강,하천|서울 종로구 창신동|02-2290-6114|"길이 10.84km, 유역면적 59.83㎢이다. 북악산인왕산남산 등으로 둘러싸인 서울 분지의 모든 물이 여기에 모여 동쪽으로 흐르다가 왕십리 밖 살곶이다리[箭串橋] 근처에서 중랑천(中浪川)과 합쳐 서쪽으로 흐름을 바꾸어 한강으로 빠진다.   본래의 명칭은 개천(開川)이었다.조선의 한양정도(漢陽定都) 당시 청계천은 자연하천 그대로여서 홍수가 나면 민가가 침수되는 물난리를 일으켰고, 평시에는 오수가 괴어 매우 불결하였는데, 제3대 태종이 개거공사(開渠工事)를 벌여 처음으로 치수사업을 시작하였다. 그후 영조 때에는 준설양안석축(兩岸石築)유로변경 등 본격적인 개천사업을 시행하였다. 이 공사로서 내의 흐름이 비로소 직선화하였다.  순조고종 때에도 준설공사는 계속되었는데 이 개천에 놓인 다리는 수표교(水標橋)오간수교(五間水橋)광교(廣橋)영미교(永尾橋)관수교(觀水橋) 등 모두 24개가 있었다. 국권피탈 후 일제강점기 초(이때에 청계천으로 이름이 바뀌었다)에는 근대적 도시계획의 성격을 띤 대대적인 준설공사가 이루어졌다.815광복 후에도 청계천의 유지관리에 힘써 왔고, 1958년 6월부터 복개공사에 착수, 1960년 4월에 1단계로 광교∼주교(舟橋) 1∼4가 간을 완공하여 너비 50m의 간선도로를 만들었다.   1967년~1976년 청계고가도로를 건설, 상류에서 성동구 사근동까지 5.4km 구간은 복개되었으나 중랑천 합류 지점까지의 2.4km 구간은 복개되지 않은 채 남아 있다. 청계천 주변의 복개도로와 고가도로의 안전문제가 제기되자, 1994년~1999년의 5년에 걸쳐 남산 1호 터널에서부터 청계천4가에 이르는 길이 2,030m의 상판과 다리기둥, 들보를 보수하였다.   2002년 청계천4가에서 성동구 마장동 사이에 이르는 길이 3,834m의 상판을 교체하는 보수를 마쳤다.2003년 7월부터 시작된 서울시의 청계천복원사업 구간은 광화문 동아일보사 앞에서 성동구 신답철교로 구간으로 5.8km에 이른다."|데이트,분위기 좋은|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_38%2F14410455683830EfdQ_JPEG%2F13491093_0.jpg
몬드리안 서울 이태원|4.43|870|2073|5성급|서울 용산구 장문로 23|02-2076-2000|"아시아 최초로 다양한 국적의 문화가 공존하는 이태원에 자리한 몬드리안 서울 이태원은 몬드리안 호텔 브랜드 특유의 대담한 디자인과 유니크한 다이닝, 엔터테인먼트 경험을 선사합니다./n총 295개의 룸과 스위트로 구성되어 있으며 시그니처 레스토랑인 클레오에서는 컨템포러리 지중해 음식을 선보입니다. 풀 사이드에 자리한 알티튜드 풀 & 라운지, 루프탑의 프리빌리지 바를 비롯한 4개의 개성있는 바에서는 다양한 칵테일과 함께 특별한 시간을 보낼 수 있습니다."|분위기 좋은|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210203_237%2F1612333663388ENyUT_JPEG%2FsXd5oX4_JbyggdMoojtc9HkF.jpg
국립중앙박물관 극장 용|4.39|37|1860|부속시설|서울 용산구 서빙고로 137 국립중앙박물관|1544-5955|"- 주차 가능 시간 : 09:00~22:00 - 주차료 안내 : 주차장 출구에서 당일 공연티켓 제시하면 종일 시간 관계 없이 승용차(15인승 이하) 2,000원, 중대형차량(16인승 이상) 4,000원 - 입차 후 20분 이내 출차 시 요금면제 - 요금정산 후 20분 이내 미출차 시 요금부과"|이색체험,신나는,데이트|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180917_92%2F1537145063232y1XGj_JPEG%2FBkvzi0Ua_yMfWqj6o8Z2BeeJ.jpg
양재시민의숲|4.49|97|1862|자연공원|서울 서초구 매헌로 99|02-575-3895|"1980년대 개포지구 토지구획 정리사업의 일환으로 1983년에 착공하고 1986년 11월에 완공하여 문을 열었다. 1986년의 서울아시아경기대회와 1988년의 제24회 올림픽경기대회를 위해 서울특별시의 관문인 양재 톨게이트 주변에 조성한 공원으로, 다양한 수종의 숲이 볼만하다. 면적은 총 25만 8,992㎡이며 그 중 녹지대가 20만 5872㎡, 주차장이 5,972㎡, 광장이 7,211㎡, 기타 시설이 3만 9937㎡를 차지한다. 주요 시설물로는 조경시설로 잔디광장과 파고라(그늘막) 등이 있고 운동시설로 배구장·배드민턴장·테니스장이 있다./n공원 안에는 윤봉길(尹奉吉:1908~1932) 의사의 유물과 독립운동 관련 사진을 전시해 놓은 윤봉길의사기념관과 높이 9.2m의 윤봉길 의사 상, 높이 2.14m의 윤봉길 의사 숭모비가 있고, 6·25전쟁 당시 비정규군 전투부대로 참전하여 희생된 이들을 위로하고자 세운 높이 8.8m의 유격백마부대 충혼탑이 있다./n그밖에 1987년 11월 29일 미얀마 안다만해협에서 북한의 테러로 폭파된 대한항공 858기의 희생자위령탑과 1995년 6월 29일 삼풍백화점 붕괴로 사망한 502명의 영혼과 유족들을 위로하기 위해 세운 삼풍사고희생자 위령탑이 있다. 1998년도 공원 이용객 수는 163만 6,000명으로 1일 평균 4,480명이 공원을 찾았으며, 인근에 교육문화회관·서초문화예술회관 등이 있어 같이 둘러보기 좋다."|파릇파릇한,피크닉,신나는|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_82%2F144099599734412IyJ_JPEG%2F11559430_0.jpg
보라매공원|4.23|350|3162|근린공원|서울 동작구 여의대방로20길 33|02-2181-1113|"면적 40만 7529m2. 공군사관학교로 쓰여오다가 1985년 12월 서울시에서 인수, 1986년 5월에 복지시설 위주의 시립공원으로 개원하였다. 주요 시설물로는 대운동장을 비롯하여 잔디광장, 독서실, 청소년수련장, 소동물원, 체육관, 수영장, 장애자복지관, 남부노인종합복지관 등이 있으며, 그 밖에 연못, 녹지, 산책로, 조깅코스 등이 마련되어 있다./n/n동작구 / 관악구에 걸쳐 있는 넓은 휴식공간으로, 인근의 시민들이 많이 이용한다."|파릇파릇한,피크닉|https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20140407_149%2F13968545850735PgU2_JPEG%2F%25BC%25AD%25BF%25EF_%25BA%25B8%25B6%25F3%25B8%25C5%25B0%25F8%25BF%25F8_1.jpg%3Ftyp
백사실계곡|0.00|9|343|계곡|서울 종로구 부암동 115|None|"[개요] 백사실계곡은 서울에서 보기 드물게 문화사적(백석동천, 사적)과 자연환경이 잘 어우러진 우수한 자연생지역으로서 도롱뇽, 개구리, 버들치, 가재 등 다양한 생물체들이 서식하고 있다. "|파릇파릇한|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA5MTlfMjE5%2FMDAxNTA1NzgxMjgzOTQx.X_mn91CCdPO8SANjmXTO2co5qsOL0CqV4PcZiWmQ3qQg.BbrpeutDAGlm4ziA38uwGf3jxiLdr8qMWNOsTQuGs3Ag.JPEG.sup_kd%2F20621310_1490975227633431_8184670972058753934_n.jpg
사직공원|4.34|38|146|근린공원|서울 종로구 사직로9길 5 사직치안센터|None|"면적 18만 8710㎡이다. 서울 사직단(社稷壇:사적 121)을 중심으로 하여 인왕산(仁王山) 남동쪽 기슭에 있다. 조선시대까지만 해도 성역이었던 그 일대는 일제강점기에 공원을 조성한다는 구실 아래 훼손되기 시작했는데 부지를 분할하여 학교를 신설하고 우회도로를 개설하였다. 사직단의 수난은 8·15광복 후에도 계속되어 1897년 고종이 황제가 되면서 ‘태사(太社)’ ‘태직(太稷)’이라고 높여 부르게 했던 사직단의 정문(보물 177, 건평 57.4㎡)이 1962년의 도로확장공사 때 본래의 위치에서 14m 가량 뒤쪽으로 밀려났다./n/n현재 공원 내에는 종로도서관·시립어린이도서관을 비롯하여 몇몇 공공건물이 들어서 있고, 그밖에 활터인 황학정과 단군성전 등이 있으며, 이이(李珥)·신사임당(申師任堂)의 동상 등이 있다. 인왕산길의 진입로가 가까이 있고 도심지에 위치한 아담한 휴식처로 산책객이 많이 찾는다."|파릇파릇한|https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzEyMDlfMTYz%2FMDAxNTEyNzkwNDM5NjA4._D3V3V6a-_-jsMDd41DwRViK8z8fRQfZJTquQWBki30g.NQ3T3tnjiXGTbMggb5pnh-DyIe1mEEFK-o1AkhGEX4Ug.JPEG.l2lmrfox%2F20160622_150239.jpg
노을공원|4.43|53|885|도시,테마공원|서울 마포구 하늘공원로 108-2|02-120|"난지도 제1매립지 약 34만㎡ 에 조성된 노을공원은 애초에 어떻게 개발할 것인지를 두고 가장 논의가 많았던 곳입니다.  당시 제기되었던 의견들로는 다음과 같은 것들이 있었습니다. 우선 월드컵조직위원회 측이 내세웠던 잔디구장 및 선수숙소로 활용하자는 안, 생태공원 혹은 일반공원으로 조성하는 안, 안정화가 이루어질 때까지 당분간 활용을 보류하는 안,  그리고 마지막으로 생태공원의 기능을 갖춘 대중골프장으로 조성하는 안이었습니다.  노을공원 총 면적의 57% 정도는 골프장으로 만들어지고 나머지 부분은 자연 식생지, 운동시설 및 산책로 등 시민들이 여가를 즐길 수 있는 공간으로 만들어졌습니다.    2008.6.17 서울시에서는 골프장을 가족공원으로 전환하기 위하여 그동안 골프장을 운영해 온 국민체육진흥공단과 공동합의하여 2008.11.1 공원으로 개장하였습니다."|파릇파릇한,야경,데이트|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170912_250%2F1505205198357dPvMG_JPEG%2F_GC2v4xfmrKw-QiS1rzTNHJ7.jpg
홍릉시험림(홍릉숲)|4.26|100|9664|식물원,수목원|서울 동대문구 회기로 57|02-961-2777|"* 운영시간 (월요일) 휴관 (화~금) 예약 시 관람 가능, 하루2차례 1시간 정도 홍릉숲 투어 (토~일) 자유개방  * 원내 주차금지  임업연구원 부속 전문 수목원으로, 1922년 고종의 비 명성왕후의 능이 있던 홍릉 지역에 임업시험장을 설립하면서 조성되었고, 전체 면적 44만㎡이다.  초기에는 버드나무원, 오리나무원, 고산식물원, 관목원, 약용식물원 등으로 관리하였고, 1948년까지 전국 산지별로 수집한 식물표본이 4천여 종 30만 점에 달하였으나 6·25전쟁 중 대부분 소실되었다. 1960년대 중반부터 침엽수원, 활엽수원, 관목원, 외국수목원 및 약초원, 고산식물원 등으로 확대 조성하였다.  수목원 사방에 오리나무, 물갬나무, 리기다소나무, 아까시나무 등이 둘러 있고, 그 외 지역은 화백과 국내 자생수목인 잣나무, 전나무 등을 소나무 숲 아래 식재하여, 복층림 구조를 이룬다.  현재 북한 지역 자생 수종을 제외하고 총157과 2,035종의 국내 식물 2만여 개체를 수집식재하여 전시하고 있으며, 석엽 등 각종 표본 4,245종을 소장하고 있다.  국내외 여러 식물 유전자원을 체계적으로 수집 관리하여, 기초 식물 학문 분야를 발전시키고, 식물유전자원을 확보하기 위해 조성한 시험연구림으로서, 1993년 4월부터 매주 일요일 자연학습 및 환경교육을 위해 일반에 공개한다.  주변에 세종대왕기념관과 영휘원 등 관광지가 있다."|파릇파릇한,데이트,분위기 좋은|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_253%2F1441045652769AnsHd_JPEG%2F13491603_0.jpg
파라스파라|4.54|894|1002|5성급|서울 강북구 삼양로 689|02-3408-5000|"조선호텔앤리조트의 선도적인 시스템으로 운영되는 파라스파라에서는 세계적인 수준의 호스피탈리티를 체감할 수 있습니다."|분위기 좋은|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210812_299%2F1628756723664TQXCX_JPEG%2Fc__kt0Ef_GlIrIAee3lymnzT.jfif.jpg
롯데시티호텔 마포|4.45|452|892|호텔|서울 마포구 마포대로 109|02-6009-1000|None|분위기 좋은|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjA0MjFfNzAg%2FMDAxNjUwNTQ3OTg2NDAy.PjdIHbVz01n6thDWH-Ng64c9x-0_7oTDrhLiiZaaEOcg.TnTF9Kwik2j7iZdfR2q4Rtkihb56QRqhlUfRH2ylDqIg.JPEG.expert4you%2F20200122%25A3%25DF065315.jpg
안다즈 서울강남|4.42|1078|1718|5성급|서울 강남구 논현로 854|02-2193-1234|"강남의 중심에서 모던한 감각으로 지역의 문화와 감성을 선보이는 럭셔리 라이프스타일 호텔. 압구정 역에 직접 연결되어 있는 안다즈 서울 강남은 럭셔리의 상징 압구정과 청담에 위치하고 있어 한국의 럭셔리 패션과 뷰티, 아트 갤러리는 물론 다양한 미식 경험을 하실 수 있습니다."|분위기 좋은|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190910_104%2F1568080652084PLw9b_JPEG%2F_S8Mr8wSMzzCf0SWacABdlQG.jpg
벽운계곡|0.00|2|94|계곡|서울 노원구 상계동|None|None|파릇파릇한|https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F18645990%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658149257649%26md%3DOY8daTvoeWmmNiDWQQtTKV9Hm8E%253D
파리공원|4.43|16|294|도시,테마공원|서울 양천구 목동동로 363 파리공원|02-2620-3570|"한국과 프랑스의 수교 100주년을 기념하여 1987년 7월 1일 문을 연 공원이다. 총면적 29,618㎡이다. 한국과 프랑스는 1886년에 수교했는데, 1986년 파리에 서울광장을 세우고 서울에는 파리광장을 세우기로 함에 따라 목동 신시가지 제2근린공원을 개조하여 만들었다. 주요 시설로는 서울광장과 파리광장·한불마당·야외무대광장·연못·분수대 등이 있다. 또 농구대와 게이트볼장·철봉·역기 등 체육시설도 갖추어져 있다.   이 중 서울광장은 삼태극무늬로 꾸미고 파리광장에는 프랑스식 화단을 조성하는 등 양국의 전통 양식을 조화롭게 반영했다. 야외무대광장에서는 인근 주민들을 위한 공연이 펼쳐지며 야외결혼식도 열린다. 인근에 양천도서관이 있고, 공원 근처에 노변 주차장을 갖추고 있다. 참고로 프랑스 파리에는 코로니 아파트단지 내에 서울광장이 들어서 있다."|파릇파릇한,데이트|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150206_290%2F14232103927557vlMW_JPEG%2F%25BC%25AD%25BF%25EF_%25C6%25C4%25B8%25AE%25B0%25F8%25BF%25F8_1.JPG%3Ftyp
코트야드 메리어트 서울 남대문|0.00|196|1686|4성급|서울 중구 남대문로 9 (우)04526|02-2211-8000|None|분위기 좋은,야경|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160607_194%2F1465298318645kMIIJ_JPEG%2F176557604857544_0.jpeg
명동거리|0.00|0|693|거리,골목|서울 중구 명동2가|None|None|데이트|https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F18694135%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658149410186%26md%3DFnL0IMjzoTcv%252BFsWi%252FgQil60Dnk%253D
숭례문|0.00|0|1369|기념물|서울 중구 세종대로 40|042-481-4650|"정면 5칸, 측면 2칸, 중층(重層)의 우진각지붕 다포(多包)집이다. 서울 도성의 남쪽 정문이라서 통칭 남대문(南大門)이라고 불린다. 1395년(태조 4)에 짓기 시작하여 1398년(태조 7)에 완성되었고, 1447년(세종 29)에 개축하였다. 그러나 1961∼1963년에 있었던 해체, 수리에 의한 조사에서 1479년(성종 10)에도 비교적 대규모의 보수공사가 있었던 것이 밝혀졌다.  이 문은 중앙부에 홍예문(虹?門)을 낸 거대한 석축기단 위에 섰으며, 현존하는 한국 성문 건물로서는 가장 규모가 크다. 석축 윗면에는 주위에 높이 1.17m의 벽돌로 된 여장(女墻)을 돌려 동·서 양쪽에 협문(夾門)을 열었고, 건물의 외주(外周) 바닥에는 판석(板石)을 깔았다.  건물 내부의 아래층 바닥은 홍예 윗면인 중앙간(中央間)만을 우물마루로 하고 나머지는 흙바닥이다. 지붕은 위·아래층이 모두 겹처마로 사래 끝에는 토수(吐首)를 달고 추녀마루에는 잡상(雜像)과 용머리[龍頭], 그리고 용마루 양가에는 독수리머리를 올렸다.  이 건물은 특수한 목적을 가진 성문이기 때문에 천장을 가설할 필요가 없어 연등천장으로 되어 있다. 특기할 것은 이 건물의 지붕 형태가 어느 시기에 변경된 것인지 뚜렷하지 않으나 당초에는 평양 대동문 또는 개성 남대문과 같은 팔작지붕이었다는 것이 해체, 수리 때의 조사에서 드러났다.  1962년 12월 20일 국보 제1호로 지정되었다. 현존하는 서울의 목조건물(木造建物) 중 가장 오래된 건물로, 2008년 2월 10일에 발생한 화재로 2층 문루가 소실되고 1층 문루 일부가 불에 탔다. 홍예문과 석축은 남았다."|야경,분위기 좋은|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_60%2F1441045635833GhE61_JPEG%2F13491509_0.jpg
파크 하얏트 서울 호텔|4.55|581|2284|5성급|서울 강남구 테헤란로 606|0507-1442-1234|"파크 하얏트 서울은 서울의 비즈니스와 쇼핑의 중심지 강남에 위치하며, 무역센터와 코엑스(COEX) 맞은편에 자리하고 있다. 24층 최고층에 위치한 로비에서는 모든 고객들이 아름다운 도심 전경을 한눈에 감상할 수 있어 잊지 못할 경험을 선사한다. 나무, 화강암 등의 자연 소재를 사용한 세련된 인테리어의 객실은 안락한 휴식을 취하기에 안성맞춤이다. 호텔 내부에 위치한 3개의 레스토랑과 바에서는 실력 있는 셰프들이 선보이는 수준 높은 다이닝을 경험할 수 있다. 피트니스 스튜디오와 수영장, 스파 서비스 등 편안한 휴식과 성공적인 비즈니스를 위한 다양한 시설과 세심한 맞춤형 서비스를 제공한다."|분위기 좋은|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220630_179%2F1656554902674Oxlwo_JPEG%2F%25C6%25C4%25C5%25A9%25C7%25CF%25BE%25E6%25C6%25AE%25BC%25AD%25BF%25EF_%25BC%25F6%25BF%25B5%25C0%25E5_%25BE%25DF%25B0%25E6.jpg
광나루한강공원수영장|4.33|199|128|수영장|서울 강동구 올림픽로89길 39|02-470-9561|"멀리 갈 필요없는 도심 속 워터파크! 광나루 한강수영장"|신나는,이색체험|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180809_252%2F15337804594297d3qw_JPEG%2F_MGL2578.jpg
세종마을음식문화거리|0.00|0|152|먹자거리|서울 종로구 자하문로1길 24|None|None|데이트,이색체험|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMDAzMTdfMjk5%2FMDAxNTg0NDQ1OTIzMzI5.tZgRAxJAV6-ccNlIQdjrCdpOKs9OT-VmLcue0nq8I0Eg.CmjVEPJiiJV-xb49CxTq3gy5gd-rhBi-iUaBcGL6N-8g.JPEG.gagnara%2F1584445923117.jpg
이촌 한강공원|4.38|47|1384|시민공원|서울 용산구 이촌로72길 62 한강공원 이촌안내센터|02-3780-0551|"이촌 한강공원은 중랑천교와 원효대교 사이 강변 북단에 위치해 있습니다. 호안가 주변을 따라 갈대, 억새, 코스모스가 철따라 피어나서 시민들의 산책과 조깅코스로 자주 이용됩니다. 청소년을 위한 청소년광장과 X-게임장, 국제규모의 인라인스케이트장, 농구장, 테니스장, 게이트볼장 등의 운동경기장 등이 여가 및 레포츠 공간으로 유용하게 활용되고 있습니다. 또한 한강도하체험장이 생겨 개인, 직장, 학교 등 단체생활의 팀웍훈련장으로 이용되고 있습니다."|데이트,파릇파릇한,피크닉|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_242%2F14410339875745aCLW_JPEG%2F116470576268776_0.jpg
신라스테이 서대문|4.27|285|887|3성급|서울 서대문구 충정로 76|02-6388-9000|"신라스테이 서대문은 서울파이낸스센터, 서울시청 등이 인접한 대한민국 비즈니스의 중심지에 위치해 있습니다. 지하철 5호선 서대문역 바로 앞에 위치하여 교통이 편리할 뿐 아니라, 인사동, 남대문, 명동 등이 인접해 있어 관광과 쇼핑을 함께 즐기기에도 좋습니다."|분위기 좋은|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220318_76%2F1647588306042D7LPx_JPEG%2F%25BD%25C5%25B6%25F3%25BD%25BA%25C5%25D7%25C0%25CC_%25BC%25AD%25B4%25EB%25B9%25AE.jpg
북악팔각정|4.31|1480|1268|도시,테마공원|서울 종로구 북악산로 267 북악팔각정|02-6951-3438|None|데이트,야경|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180704_38%2F1530692834179QQJek_JPEG%2FNd90BPkXzBxADqfpSffWROKK.jpg
용마랜드|4.16|82|1012|촬영장소|서울 중랑구 망우로70길 118|02-436-5800|"주차는 무료이며, 정문 앞 공간이나 촬영소 내부에 주차 할 수 있습니다. /n휴무일은 없으나 방송국, 기업 등에서 전체대관을 하는 경우 입장이 제한되니 방문 5일전까지는 반드시 용마랜드공식카페에서 알림게시판을 확인 해주시길 바랍니다."|이색체험|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_3%2F14410005685930fzNO_JPEG%2F106666595535383_0.jpg
신라스테이 마포|4.29|528|947|호텔|서울 마포구 마포대로 83|02-6979-9000|"Smaarter Stay를 컨셉으로 하는 신라스테이는신라브랜드 본연의 상품과 서비스 가치위에 새로운 감성을 더한 공간입니다. 호텔신라가 선보이는 비즈니스 호텔로 호텔신라의 가치 위에 고객이 원하는 서비스와 상품만을 엄선하여 제공합니다. 신라호텔 수준의 고급침구와 어메니티, 모던하고 감각적인 디자인으로 휴식의 차원을 한 단계 더 업그레이드 합니다."|분위기 좋은|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190215_237%2F1550194017329sOtQx_JPEG%2F%25B8%25B6%25C6%25F7%25BD%25C5%25B6%25F3%25BD%25BA%25C5%25D7%25C0%25CC.jpg
은평한옥마을|4.22|138|1947|체험마을|서울 은평구 진관동 193-14|None|None|이색체험,데이트|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxODA5MzBfMjEy%2FMDAxNTM4MzE1MjE5Mjc2.IIG5LifDbA1Xhj7zKzsgTvfstjvPK8OoA1H6gfiIUYwg.QQjoA9Fd1SEoXCSng0icZXplyi23pA_ezK7hDXomvtcg.JPEG.sjej0524%2FIMG_8611.jpg
63아트|4.36|2,734|1283|아쿠아리움|서울 영등포구 63로 50|1833-7001|"63아트 미술관은 국제 미술 문화의 활발한 교류와 국내 미술 문화의 발전에 기여코자 지난 2008년 7월, 63빌딩 60층에 개관한 미술관입니다. 아름다운 한강의 풍경과 어우러진 문화공간 63아트에서 다양한 감성의 특별한 전시를 만나보시길 바랍니다."|이색체험,데이트,신나는|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220401_202%2F16487956055195OiaV_PNG%2F%25BF%25A1%25B8%25AF%25BF%25E4%25C7%25D1%25BD%25BC_%25B4%25EB%25C7%25A5%25BB%25E7%25C1%25F8.png
마로니에공원|4.36|73|1259|근린공원|서울 종로구 대학로 104|02-2148-4158|"1975년 서울대학교 문리대학과 법과대학이 관악캠퍼스로 옮긴 뒤 그 자리에 공원으로 조성되었다. 이곳에 있는 마로니에는 1929년 4월 5일 서울대학교의 전신인 경성제국대학 시절에 심은 것으로, 지금은 부근 대학로의 상징이 되었다. /n/n어린이놀이터·야외무대·연못·분수공원·조각품·매점 등의 시설을 갖추었으며, 이 중 야외무대는 아마추어 가수들의 공연장으로 쓰이고 있다. 공원의 중심부에는 문예회관대극장과 바탕골소극장·샘터파랑새극장·학전·코미디아트홀·동숭아트센터·정미소 등의 소극장이 몰려 있다./n/n연중무휴 무료로 개방되며, 공원 앞 도로(대학로)가 1985년 말 매월 마지막 토요일 오후 1시부터 오후 6시까지 차량이 다닐 수 없는 차없는 거리로 지정되었다가 1989년 해지되었다. 2004년 5월 1일 주변 대학로 및 공원 일대가 문화지구로 선포되면서 마로니에길 이변도로 1,100m가 차없는 거리로 지정되었다./n/n주변에 구서울대학교본관(사적 278), 창경궁(사적 123), 종묘(사적 125), 창덕궁(사적 122) 등의 사적이 있다."|이색체험,데이트|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_225%2F1441007211318JxAb1_JPEG%2F116359533421219_0.jpg
장충단공원|4.72|16|405|도시,테마공원|서울 중구 동호로 257-10|None|"면적 약 54만 6000㎢. 남산의 동쪽 기슭에 있으며, 광장·테니스코트·놀이터·분수대 등을 갖추었다. 사명대사(四溟大師)의 동상을 비롯하여 석호정(石虎亭)·장충단 비석 등이 있으며 현재 세종대왕 기념관에 보존되어 있는 수표교(水標橋)도 청계천 복개 이후 15년간 장충단공원의 초입에 있었다.  조선시대 어영청(御營廳)의 분영인 남소영(南小營)이 이곳에 있었고, 1900년(광무 4)에는 고종의 명의로 초혼단(招魂壇)이 건립되었다. 을미사변(乙未事變) 때 순직한 궁내부 대신 이경직(李耕稙)과 연대장 홍계훈(洪啓薰) 등 호위 장졸들의 넋을 위로하기 위하여 제단 1동과 부속 건물 2채를 짓고 해마다 춘 ·추로 제사를 지냈는데 1908년(융희 2)부터는 제사도 폐지되었다.  제단도 6 ·25전쟁 때 소실되었고 지금은 순종의 친필인 ‘奬忠壇’이라는 비석이 남아 있을 뿐인데 현재 그 자리에는 영빈관이 들어서 있다. 영빈관 앞쪽에는 장충체육관을 세웠고, 한남동으로 넘어가는 고갯길의 왼쪽에는 호텔 신라·자유센터 ·타워호텔 등이 늘어서 있으며, 맞은편 남산 기슭에는 국립극장·국립국악원이 자리잡았고 남산 제2터널 입구에 유관순(柳寬順) 동상이 서 있다. 1919년에 공원이 되었다. 서울시 중구 장충동2가 196번지에 있다."|파릇파릇한|https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20140714_145%2F14053297940494PIJF_JPEG%2F%25BC%25AD%25BF%25EF_%25C0%25E5%25C3%25E6%25B4%25DC%25B0%25F8%25BF%25F8_1.JPG%3Ftyp
