,store_name,address,tel,category,star,detail,visit_review,blog_review,tag,image,review_sum
88,육일횟집,울산 동구 주전해안길 278,052-251-0061,생선회,4.32,None,875,241,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_195%2F1441094662943TqliA_JPEG%2F34378565_0.jpeg,1116
9424,숙성도마 삼산고깃집,울산 남구 달삼로 43-1 1층,0507-1345-9284,"육류,고기요리",4.86,"울산맛집 숙성도마에 오신걸 환영합니다.
예약은 네이버예약을 통해서 하시면 좀 더 편리하게 이용하실수 있습니다.

저희 숙성도마는 매일 오픈15시부터 ~ 마감 03시 까지 영업하고 있으며
매주 일요일은 청결을 유지하기 위한 대청소를 하기 위해 마감을 24시에 한다는점 참고 부탁드립니다.

울산 삼산동 고깃집 숙성도마는 water aging과 dry aging을 한 프리미엄 삼겹살을 3,990원이라는 파격적인 가격으로 제공합니다.

가격으로 고객의 마음을 잡고 맛으로 고객의 입맛 을 잡아 울산 최고의 맛집이 되겠다는 마음으로 영업 중입니다

240시간 이상 정성과 비법으로 숙성한 고기를 고객님께 제공하여
고객님들이 만족하는 울산밥집이 되도록 노력하겠습니다.
삼산동고기집 하면 제일 먼저 떠오르는 가게가 되도록 노력하겠습니다.
울산에서 가족모임이나 회식을 할때 추천해 줄수있는 가게가 되도록 노력하겠습니다.

고객에게 신선한 고기가 나가는 마지막은 도마라 생각하여 맛있는 고기는 물론 위생까지 신경 쓰겠다는 마음을 담았습니다.

울산삼산동에서 가장 합리적인 가격으로 맛있는 삼겹살을 안주삼아 술 한잔 할 수 있는 고깃집입니다.
삼산동에 위치한 숙성도마 고기집에서 맛있는 고기와 함께 술 한잔 기울이며 웃음이 가득하길 최선을 다하겠습니다. 숙성도마 고기의 맛을 올리다",940,174,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220313_190%2F1647156410007FaBKm_JPEG%2FFEF129B3-53D9-4E14-A80B-404255FBB87E.jpeg,1114
931,종로쭈꾸미 성안점,울산 중구 성안로 201 종로쭈꾸미성안점,0507-1397-3554,주꾸미요리,4.45,"타우린과 DHA등 불포화지방산이 풍부하여 피로회복,다이어트,성인병예방 등에 좋은 [주꾸미]를 인위적인 맛이 아닌 순수 정통적인 조리방식의 노하우로 불향 가득하고 깔끔하게 매콤한 쭈꾸미볶음 요리로 완성하여 준비하였습니다.",892,218,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211120_251%2F1637391852805HFPuz_JPEG%2F%25C1%25F7%25C8%25AD%25C2%25DE%25B2%25D9%25B9%25CC%25BC%25BC%25C6%25AE.,1110
4691,독일빵집,울산 북구 호계2길 7,052-295-8445,베이커리,4.51,None,1090,14,디저트 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211030_278%2F16355795199499icom_JPEG%2FxO1f_FTVmX44fy69_RbDKQOU.jpg,1104
2941,파리바게뜨 울산남창점,울산 울주군 온양읍 연안2길 2,052-239-8872,베이커리,4.31,파리바게뜨 울산남창점입니다. 네이버 스마트주문에서 간편하게 주문하세요!,1097,6,디저트 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220413_300%2F1649839651570fOpRX_PNG%2Fimage.png,1103
1447,삼산밀면칼국수전문점무거직영점,울산 남구 옥현로58번길 10,052-223-8447,국수,4.46,None,806,293,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjA1MTdfMjA3%2FMDAxNjUyNzQ1MTM1MzE1.iRfAVqV5_8CiSqrmnGni3P6TkU7bVPWUAX6_ohkzj5wg.Rul7hUAbgU1c5vjFcYysS7QXYKswT-o43nOGOpc4kfcg.JPEG.good045%2FIMG_7985.jpg,1099
4331,정일준과자점,울산 남구 수암로 132,052-227-0405,베이커리,4.51,None,1061,37,디저트 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200128_173%2F1580194370412CJqk8_JPEG%2FKN5lGAbMTE79MdiklB58VY1K.jpeg.jpg,1098
9639,함양집,울산 중구 종가8길 51,052-274-0100,한식,4.33,"울산을 대표하는 100년 4대 명가 함양집, 한우 전통 비빔밥을 맛을 만나보세요.",823,275,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171216_174%2F1513401627342CVpsY_JPEG%2Fdr8Q0DwLKfAHTvdqT3QxWg9g.jpg,1098
18,마늘보쌈 울산점,울산 북구 명촌로 53 신평빌딩,052-289-9252,"족발,보쌈",4.38,None,922,171,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190520_108%2F1558322337529ImKbM_JPEG%2FHQ3B49zhJCDmkPMl65StLYtU.jpg,1093
9204,시로스시,울산 중구 시계탑거리 32 2층,0507-1319-2176,"초밥,롤",4.45,">>영업시간 11:00AM ~ 9:00PM

>>점심 마지막주문 2:00PM
>>저녁 마지막주문 8:00PM
>>월-금 저녁시작 5:00PM
>>토 저녁시작 4:00PM

>>재료소진시, 조기마감되오니
 방문 전에 연락주세용~

>>매주 일요일 휴무
>>두번째/네번째 일&월요일 휴무
>>예약 안됩니다
>>전메뉴 포장가능",765,321,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191214_289%2F1576276284021kLSYz_JPEG%2FO3_R3aNByXc5Rb6ouKHqLMH2.jpg,1086
9036,뚜레쥬르 울산유곡혁신점,울산 중구 종가4길 13,052-248-7318,베이커리,4.47,None,1071,9,디저트 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210106_72%2F1609892145530WzQVO_PNG%2F8_hfbMTE1Wa5P5y89_erZL6Y.png,1080
8743,부산양곱창맛집 2호점,울산 남구 신정로38번길 4-1,0507-1363-9293,"곱창,막창,양",4.95,가게 매장을 이용하시는 고객님들을 위해 <끄레마 카페 건너편 주차장> 을 이용하시고 주차권을 보여주시면 1시간 주차 지원해드립니다 !! 안녕하세요. 15년동안 동구에서 1호점 부산양곱창(동구 대학길 93)이라는 이름으로 가게를 영업하다 이 힘든 코로나시기에도 달동에 2호점을 오픈하게되었습니다. 손님들께서 직접 가게 본점 상호뒤에 맛집이라는 이름을 추천해주셔서 지금 2호점은 부산양곱창맛집으로 하게되었습니다. 그만큼 믿고 오셔도 됩니다. 맛과 서비스 보장합니다. 가족이 먹는다는 생각으로 항상 최선을 다하겠습니다 감사합니다.,266,813,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220304_277%2F1646357339273BWRcb_JPEG%2FKakaoTalk_20220303_200002635_01.jpg,1079
9607,샤브나인 구영점,울산 울주군 범서읍 구영앞길 5-5,052-708-4949,샤브샤브,4.49,None,993,84,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191123_214%2F15744798299308hv9W_JPEG%2FMuccdjUQLMBhaq2GsmACffNW.jpg,1077
4285,모비딕,울산 동구 해수욕장10길 70,052-235-7006,카페,4.36,"아름다운 일산지 바다와 대왕암 흔들다리가 보이는 오션뷰 카페입니다. 바리스타가 내린 이탈리아 브랜드 라바짜 커피를 마실 수 있는 곳. 엄마가 직접 만든 수제 팥으로 사계절 내내 맛있는 팥빙수를 드실 수 있습니다. 수제 팥 레시피를 개발하여 단팥빵을 시작하게 되었습니다. 수제 팥빙수에 들어가는 팥보다 더 정성이 들어가는 곱고 부드러운 팥으로 만든 단팥빵입니다. 단팥빵을 시작한 지 얼마 되지 않았는데도 울산 시내부터 김해, 창원 등 입소문을 듣고 단팥빵을 수십 개씩 포장해 가십니다. 손님한테 팔아야 되는데 못 참고 하나씩 집어먹게 되는 마성의 수제 단팥빵! 사장이 직접 만들고 매일 1일 1단팥빵 합니다 :) 내 입으로 들어가는 만큼 좋은 재료를 아낌 없이 듬뿍 넣습니다. 빵피는 얇고 팥은 미친듯이 들어가서 묵직한 단팥빵 꼭 드셔보세요. 3가지 견과류, 유기농 통밀가루, 2가지 커버춰 초콜릿이 들어간 수제 르뱅 쿠키도 정말 맛있습니다. 수제 상투 과자는 최고급 100% 아몬드가루와 저당 앙금으로 만들어 달지 않고 부드럽습니다. 하루에 몇십키로씩 구워도 불티 나게 팔려서 반죽하는 사장님 팔이 너덜너덜해지고 있습니다. 모든 디저트가 만들기 바쁘게 팔리기 때문에 신선도는 걱정 안 하셔도 됩니다. 모비딕의 모든 디저트는 너무 단 맛을 싫어하는 사장님과 모두의 건강을 위해 설탕을 줄이고 재료 고유의 맛을 살리고 있습니다. 디저트는 답례품, 단체 주문도 받고 있습니다. 최소 3-4일 전에 주문해 주시면 가격에 맞춰 정성껏 만들어 포장해 드립니다.

모비딕은 연중무휴입니다. 설 당일에도, 추석 당일에도, 눈이 올 때도, 태풍이 와서 일산지에 개미 한 마리 안 다닐 때도 손님들을 기다리고 있습니다. 10년이 넘는 세월동안 가게를 운영하며 같이 나이를 먹은 가구들을 조금씩 교체했습니다. 주인이 바뀐 것이 아니니 안심하세요! K-경상도 스타일의 모비딕 직원들은 무뚝뚝해보일 수 있지만 오바스럽지 않게 손님들께 선을 지킵니다. 항상 모비딕을 찾아주셔서 감사합니다.",972,91,"커피 맛집, 분위기 있는",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190629_204%2F1561778147152UAnXX_JPEG%2F_q5BkOn0QvFbBNilJtv8ni4e.jpg,1063
5883,던킨 울산무거점,울산 남구 대학로 161 1층,052-249-5579,도넛,4.44,None,1040,18,디저트 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMTA1MTFfMTMy%2FMDAxNjIwNzE0Mzk5NTAx.vB8t_PUjTiOdUFudctMAWk0JlfOhH7MCeQO4OioskuEg.IyCZ22t_dZH9cFIWhI4IODuHMxKzjbSDyNVVKXI3LA4g.JPEG.ansekdud97%2F20210427%25A3%25DF210745.jpg,1058
9624,라오,울산 북구 송정15길 10 1층 중식당 라오,052-707-8885,중식당,4.45,"특급호텔 출신 쉐프가 직접 요리하는 라오 입니다.
최대 16인까지 수용가능한 룸 준비되어 있어요
예약은 6인 이상부터 가능 합니다.

대표 메뉴는 향긋한 송이가 들어간 라오짬뽕과 탕수육, 유린기예요",899,155,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190605_128%2F15597423417281qwYI_JPEG%2FCc5obnzeI70_-nCgWM87JqUY.jpg,1054
1995,카페나우이제,울산 북구 제내4길 16-6 카페나우이제,052-700-3254,브런치,4.5,"울산 북구 신천에 위치한 프라이빗 브런치 카페 입니다.
맛있는 음료와 베이커리를 판매하며 30년 경력의 조경 전문 회사와 협업하여 만들어진 현대형 가든 카페입니다.",784,268,"데이트, 든든한, 파릇파릇한, 기분 전환",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220312_193%2F1647047105924787wg_JPEG%2F896A07E6-1B2F-4E42-9595-AB6AC39060FE.jpeg,1052
9759,브레드오크,울산 남구 돋질로302번길 17,052-227-0251,베이커리,4.53,None,981,70,디저트 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190604_54%2F1559580648993j1PF7_JPEG%2FYFIto7szHNzBpTRHDbkQsgiA.jpg,1051
7285,어니스트케이프,울산 울주군 서생면 간절곶2길 11,052-238-1677,브런치,4.45,"tVN 드라마 하이클래스 “Salon de 愛” 촬영지, 간절곶 어니스트 케이프입니다. 
스페셜티 커피, 신선한 과일과 하겐다즈 아이스크림 그리고 특급 세프의 토마호크 마늘밥, 어니스트 수제 버거, 한우 스테이크 핏자를 즐겨보세요. 바람 좋은 테라스와 푸른 간절곶 바다, 주차하기 좋은 넓은 주차장은 당연합니다.",422,627,"데이트, 분위기 있는, 든든한",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190818_117%2F1566095190439Xvw8X_JPEG%2F8T4CbyGG-r1fuAsFsy0RDCbO.jpeg.jpg,1049
3868,라라코스트 울산 일산점,울산 동구 방어진순환도로 626,052-234-3230,패밀리레스토랑,4.47,"""Welcome everybody!""
행복한 식사 시간을 선물하는 패밀리 레스토랑 라라코스트입니다.
남녀노소가 즐기는 다양한 메뉴, 가족 고객을 배려한 키즈존,
음료와 커피의 기본 제공, 기분 좋은 공간을 연출하는 인테리어 등
패밀리 레스토랑의 격을 완성하려는 노력을 아끼지 않고 있습니다.
라라코스트에서 합리적인 가격, 그 이상의 가치를 느껴 보세요.",958,90,"분위기 있는, 든든한",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210105_112%2F1609813067116XuLdF_JPEG%2F_WdEm4wAzGjUGRE4-v2iGHPx.jpg,1048
8710,에머이 울산점,울산 남구 삼산로278번길 4 1층,0507-1320-7447,베트남음식,4.44,전통 베트남 현지의 매일 아침 직접뽑은 생면 쌀국수와 분짜를 최상의 상태로 제공하기 위해 최선을 다하겠습니다.,686,362,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170623_182%2F1498199261622RKbnM_JPEG%2F186569627956344_0.jpeg,1048
4949,부조화,울산 남구 돋질로239번길 29-1,070-4151-3240,양식,4.48,"부조화
1F Vintage
Dining room
11:00-22:00 음식,주류 판매

2F Modern
Dining room
11:00-22:00 음식,주류 판매",420,627,"분위기 있는, 든든한",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190809_38%2F1565338324248nGz7G_JPEG%2FXHLIsf3rRHymi6DYxkxxIeWj.jpeg.jpg,1047
6795,225토마토스트릿 태화점,울산 중구 신기1길 59 1층,0507-1395-0225,양식,4.54,울산 태화강 국가정원 앞 이탈리안 레스토랑 225토마토스트릿 본점입니다. 네이버 예약으로 간편하게 예약 가능하세요.,566,477,"데이트, 분위기 있는, 든든한",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191026_212%2F1572090196749qeYyv_JPEG%2FjKwf02z3FR1_Lv4OGfHCDnIx.jpeg.jpg,1043
3026,바보형제쭈꾸미 울산혁신도시점,울산 중구 종가6길 25,052-243-8417,주꾸미요리,4.34,None,970,69,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191006_10%2F1570359307005Iyc0F_JPEG%2FJiybcloZr3kvAgMsdggPQB6p.jpg,1039
4896,구떼과자점,울산 남구 삼산로 288 롯데백화점 지하1층 구떼과자점,052-960-5615,베이커리,4.47,None,998,34,디저트 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMDEyMTZfMjQg%2FMDAxNjA4MTE5Mjc5NjEw.gYaj6DnQh16OtsibhzkAcvTqCxsFdotwFtl-QIr0I7og.ZrknG4AllJ6pKK5H__4nca8lf2voJ0n63Cn_aYG0y9gg.JPEG.lovelorn21%2FIMG_0348.,1032
3385,옹심이칼국수 범서점,울산 울주군 범서읍 두동로 229,052-257-2529,"칼국수,만두",4.33,None,959,73,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_73%2F14410435373399RAq7_JPEG%2F96951526261806_0.jpg,1032
3332,교동면옥 울산점,울산 북구 매곡로 160,0507-1403-4222,냉면,4.25,1.가마솥에서 우려낸 건강한 육수 2.좋은 식재료만을 고집하겠습니다. 3.오픈 주방만을 고집합니다.,944,87,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170517_103%2F1495002714634GpOHE_JPEG%2F186466576551018_0.jpeg,1031
2084,언양1번가 주먹떡갈비,울산 울주군 언양읍 언양로 37,052-263-2031,"육류,고기요리",4.39,안녕하십니까. 저희 울산맛집 언양 1번가 주먹떨갈비를 찾아주신 손님 여러분께 감사드립니다. 저희 업소는 20년 전통의 맛과 영양을 자랑하는 소주먹떡갈비 전문점입니다.,787,238,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160516_143%2F14633777780435fVIK_JPEG%2F176466547956964_0.jpeg,1025
6041,탕화쿵푸마라탕 삼산점,울산 남구 삼산중로 90,0507-1379-6606,중식당,4.5,None,908,111,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191128_6%2F1574900885491xJsnC_JPEG%2Fymgk_GDBwAbmQA59F1gmR0kt.jpg,1019
5578,카페머물다,울산 중구 먹자거리 2-4,070-4115-0201,"카페,디저트",4.6,None,614,400,"커피 맛집, 디저트 맛집, 분위기 있는",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190618_182%2F1560868206854qhGkj_JPEG%2Fb7IXTj0CQ-ZLoR6eq0Fewmml.jpeg.jpg,1014
2955,뚜레쥬르 울산언양읍성점,울산 울주군 언양읍 읍성로 165,052-254-0016,베이커리,4.27,None,1008,6,디저트 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210106_72%2F1609892145530WzQVO_PNG%2F8_hfbMTE1Wa5P5y89_erZL6Y.png,1014
9360,랄라블라 삼산점,울산 남구 삼산로277번길 10,052-260-7534,드럭스토어,4.56,"건강한 아름다움을 만나는 가장 즐거운 방법, lala♥la에서 사랑스럽고 매력적인 라이프스타일을 완성해 보세요.",1006,3,기분 전환,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200830_258%2F1598778786230ci3o4_JPEG%2F4T7MZvbphuozRC5PajtBASdZ.jpg,1009
9857,명장스시,울산 중구 중앙시장1길 7,070-8987-7824,"초밥,롤",4.53,"점심 주문은 3시 마감 /
브레이크타임 3시~5시 /
저녁 주문은 8시 마감이며 재료 소진시 조기 마감할 수도 있습니다.
 매장내 좌석이 협소하여 테이블 예약은 받지 않습니다.
매장 특성상 1인 1메뉴 주문 부탁드립니다.",679,330,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170216_291%2F148722631770177jEf_JPEG%2F186165617030769_0.jpeg,1009
3513,카페코이,울산 중구 신기9길 60,0507-1369-1595,"카페,디저트",4.58,"태화강국가정원과 가장 잘 어울리는 카페입니다:-)
대숲빵 대숲라떼 팬더머핀 까마귀 티라미수 등
울산 카페코이의 시그니처 메뉴들이 가득합니다

스페셜티 커피와 직접 만드는 디저트
그리고 모든 음료에 들어가는 시럽은 직접 만들고 있습니다",511,495,"커피 맛집, 디저트 맛집, 분위기 있는",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190422_263%2F1555941166567tRyNx_JPEG%2FBVQlI_U7Zj8NY-hWWzW2Ea2o.jpeg.jpg,1006
4018,사이먼스테이크,울산 남구 삼산로 288 롯데백화점 8층,0507-1375-3883,"스테이크,립",4.64,https://app.catchtable.co.kr/ct/shop/simonsteak 캐치테이블 통해 간편하게 예약 가능합니다.,647,336,"야경, 데이트, 분위기 있는, 든든한",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220611_117%2F1654922322026TCDcl_JPEG%2F362732E5-DF6D-4898-BD32-0D2A6A78E843.jpeg,983
3136,파스쿠찌 울산혁신도시점,울산 중구 종가6길 25 (우정동) 우정동 512-3 (근로복지공단 근처),052-245-8417,카페,4.38,파스쿠찌 울산혁신도시점입니다. 네이버 스마트주문에서 간편하게 주문하세요!,914,66,커피 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191006_174%2F1570359369456Fe4uK_JPEG%2FqWmM0hp6g7roJROsMPcxfHeF.jpg,980
3894,24시밀양돼지국밥,울산 북구 명촌23길 26,052-289-2033,한식,4.45,None,933,46,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxOTA3MDlfMTMg%2FMDAxNTYyNjYzMTg3MzQx.Q0oG3Tzrasq6VdZzi40C3aT5hhnMtrDm4D-Jg4CnrZYg.25b2AwclG2azQNpWnL9qj7ah_Nwyj8yVj5tufOlruu8g.JPEG.jhc06%2FIMG_4796.jpg,979
8345,코베스튜디오,울산 남구 삼신로 26,0507-1320-3546,"사진,스튜디오",4.91,"코베스튜디오는 카페와 함께 있는 스튜디오로 사진과커피/디저트를 함께 즐길 수 있는 복합문화공간입니다.
1층은 카페 프론트와 셀프스튜디오 , 증명사진스튜디오
2층은 카페와 바디프로필 스튜디오가 있습니다.",900,68,기분 전환,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200722_284%2F1595422926231z4cGS_JPEG%2FHr1MQ0fnIB5m9pHmmrZLtes1.jpg,968
1142,황금코다리 울산태화점,울산 중구 태화강국가정원길 163,0507-1329-6993,"해물,생선요리",4.35,"맛과 즐거움을 담는 코다리조림 맛집 황금코다리!
막걸리무료, 셀프바, 황금다방, 대형주차장완비!

■ 방송현황
MBC저녁일일드라마<찬란한내인생>제작지원
MBC<전지적참견시점>128회 방영 (20.10.31)
MBC신년특집<스타의 친구와 함께 부르는송>방영 (21.01.01)
KBS2TV<트롯전국체전>방영(21.02.06)
KBS2TV <사장님귀는당나귀귀>방영(21.03.07)

■ 수상내역
2018 신뢰도우수브랜드 대상수상 (머니투데이)
2019 고객만족우수브랜드 대상수상 (머니투데이)
2019 대한민국 소비자만족도 1 위 (조선일보)
2019 한국브랜드선호도 1 위 (한경비즈니스)
2021 대한민국우수브랜드대상 수상 (한경비즈니스)
2021 대한민국신뢰도우수브랜드 수상 (머니투데이)
2021 대한민국 브랜드파워 1위 (한국프리미엄브랜드진흥원)",919,46,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190219_275%2F1550538276495ihG8i_JPEG%2FCZUWxHuK1orrP-50KTDaGW-B.jpg,965
9397,피자몰 울산점,울산 중구 젊음의2거리 33 리버플레이스 본관 3층,070-4757-4131,피자,4.37,평일12900원의 무제한 피자뷔페와 집에서 간편하게 즐기는 피자몰 딜리버리 서비스 운영중입니다:),858,102,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211119_283%2F1637253503362CEAMi_PNG%2F%25B8%25DE%25B4%25BA%25B8%25F0%25C0%25BD%25C4%25C6-01.png,960
2040,담소,울산 울주군 삼동면 삼동로 1238-3,052-254-1985,"카페,디저트",4.57,반려동물 출입금지,760,192,"데이트, 커피 맛집, 분위기 있는, 파릇파릇한",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201003_171%2F16016862312655gYeo_JPEG%2FJe_QRtVfKNQjUNIF5MF5qLOj.jpg,952
7512,제갈콩명,울산 동구 보성길 28,052-232-5116,"칼국수,만두",4.38,"두울원의 손칼국수는 진한들깨 칼국수와 시원한 해물칼국수가 있습니다.
해물파전은 오징어, 새우, 홍합살을 듬뿍넣어 크고 푸짐하며 주먹크기의 왕만두는 저희 가게에서 식구들이 직접 만듭니다.
여름특미 콩국수는 국내산 콩을 아주 진하게 갈아서 시원하고 면발이 아주 쫄깃합니다.
돌판비빔밥은 돌판에다 10여가지 나물을 뜨거운 돌판에 담아 따끈따끈한 비빔밥을 드실 수 있으며 노릇노릇 돌판에 누른 누룽지 맛이 최고입니다.",875,75,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_69%2F1440988899023pfzFR_JPEG%2F106551523673280_0.jpg,950
6743,떡만드는앙드레 현대백화점 울산점,울산 남구 삼산로 261,052-228-0060,"떡,한과",4.35,None,949,0,디저트 맛집,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F1777641510%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658188835870%26md%3DDv3GlAzJIA%252FHzoVI6%252B%252FG1zmLI%252Fw%253D,949
267,공원불고기,울산 울주군 언양읍 헌양길 32,052-262-0421,"육류,고기요리",4.39,"1984년부터 언양 오일장 바로 앞 골목에 자리 잡은 공원 불고기는

매일 우시장에서 직접 잡은 최우수한 등급의 한우 암소의 각 부위들을 엄선하여 사용하기에, 고기가 보다 더 연하고 부드러워 언양불고기 만의 본연의 맛을 담백하고 진하게 즐기실 수 있습니다.

고기뿐만 아니라, 채소류 소스류 및 모든 재료들을 고객님들에게 선보이기 위해, 새벽부터 마감하는 순간까지 꾸준히 힘쓰고 있습니다.

공원 불고기에서는 국산 참숯에 구워 먹는 양념 석쇠불고기, 양념갈비, 꽃등심, 갈빗살, 낙엽 쌀, 육회 및 식사류가 맛나고 깔끔하게 고객님들 앞에 정성스레 차려냅니다.

저희 공원불고기를 방문해 주시는 모든 고객님들께 정성을 그리고 최선을 다하겠습니다. 감사합니다.

-공원불고기 대표 -",624,323,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160225_254%2F1456377934383jxcAq_JPEG%2F176175545553184_0.jpg,947
1035,효도순두부보쌈,울산 북구 명촌20길 4 1층(이정표추어탕),052-288-6672,두부요리,4.3,"매장에서 매일 매일 만드는 순두부를 가장 신선하게 즐길 수 있으며, 저희 효도순두부보쌈만의 특별한 해물보쌈은 각종 모임이나 단체 회식을 더욱 풍성하게 할 것입니다.",638,308,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200205_80%2F1580862576385PJR6a_JPEG%2FMN9b_KCcI69JhOO-rTsN4jmq.JPG.jpg,946
