,store_name,address,tel,category,star,detail,visit_review,blog_review,tag,image,review_sum
5871,선재수산물직판장 황금갯벌,인천 옹진군 영흥면 선재로34번길 64,032-886-6712,생선회,4.47,모든 메뉴 방문포장 가능하며 미리 예약 하시면 더욱 편하게 이용하실 수 있습니다. (예약문의 032-886-6712),306,336,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180421_227%2F1524322327011Hx391_JPEG%2F8-VAw14EJsSfOB_pYbbmNv3T.JPG.jpg,642
4070,브런치 라메르샵,인천 서구 정서진로 651,070-8800-3993,브런치,4.32,"아라뱃길의 아름다운 노을과 전망을 즐기며 가족모임부터 데이트하기 좋은 브런치 카페 라메르샵 입니다.
※ 오전에는 고객분들이 자유롭게 이용할 수 있는 라메르세트를 운영하고 있으며
라메르세트는 오전에 신선한 제품을 제공하기 위해 한정수량으로 운영하고 있으니 이용에 참고 부탁드립니다.",1543,335,"분위기 있는, 든든한",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170921_283%2F150597681738495mMy_JPEG%2FJpbeMw1jzNiM7_Up5ukhfajq.JPG.jpg,1878
9730,나무꾼이야기,인천 서구 완정로 143 나무꾼 이야기,032-565-3325,돼지고기구이,4.45,"상위1% 원육에 자체 숙성기술이 더해져 맛이 더욱 고소하고 깊은 풍미를 자랑합니다
 두툼한 생고기를 두번 구운 참숯 비장탄에 구워 멜젓에 찍어드시면 씹는 식감이 좋고 풍부한 육즙을 느끼실수 있습니다 
마무리는 한우 된장술밥으로...",572,333,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220623_180%2F1655946789771fld8s_JPEG%2F%25B3%25AA%25B9%25AB%25B2%25DB%25C0%25CC%25BE%25DF%25B1%25E2.jpg,905
7538,문어부인삼교비,인천 중구 신도시남로142번길 15-1,0507-1418-8520,문어부인삼교비,4.63,"문어부인 삼교비는
신개념 타다끼 삼겹살과 초벌 뚱삼겹살 두가지 종류로 선택 가능하며 취향에 따라 드시기 좋습니다.

고기는 초벌구이를 해서 제공하기 때문에 불향과 육즙이 가득차 있으며
다양한 안주들과 함께 돼지고기, 소고기, 해산물을 함께 즐길 수 있습니다.",483,333,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170108_173%2F1483883507747gVq9h_JPEG%2F186058628165158_18.jpeg,816
5698,덕화원,인천 부평구 원적로315번길 29-1,032-502-7259,중식당,4.58,"산곡초등학교 인근 오래된 골목길에 있는 중식당입니다. 채 썬 돼지고기와 오징어, 새우, 죽순, 부추 등으로 국물 맛을 낸 짬뽕과 오이, 당근, 양파, 목이버섯 등의 아삭한 야채를 넣은 소스를 얹어 내는 바삭한 탕수육이 인기 메뉴이지요.",312,333,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fimage.nmv.naver.net%2Fblog_2020_03_01_3051%2Fe94ef0a7-5b74-11ea-9d93-28b4484d5a8e_02.jpg,645
7574,킨지 인천논현점,인천 남동구 논고개로 80 나로프라자 2층 203호,0507-1309-6167,일식당,4.54,"안녕하세요. 킨지 인천 논현점 입니다.
저희 킨지는 덮밥, 우동, 생연어샐러드, 생연어생선회, 고로케 등
다양한 일식 요리가 준비된 인천 논현역에 위치한 일식집입니다.

오래된 경력의 요리사님이 정성스럽게 준비한 요리를
감각적인 인테리어 분위기와 함께 즐길 수 있습니다.

가성비 좋은 맛있는 일품요리를 부담 없이 즐겨보세요.
감사합니다.",668,327,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fvideo-phinf.pstatic.net%2F20210322_193%2F16163808680733zzFD_JPEG%2F0cb55dae-8ab8-11eb-a4d6-48df37ae3dc4_03.jpg,995
5132,창고재즈펍,인천 부평구 부평문화로65번길 17 2F,070-4159-4359,와인,4.52,"실험적인 공간 창고재즈펍

창고재즈펍은 우리들의 작품들을 맛있는 음식과 와인,커피 등 또 다른 문화를 통해서 사람들에게 자연스럽게 다가가고 나누는 공간입니다.

다양한 아티스트들이 사람들과 교감하고 소통하는 공간인 동시에 아티스트 들에게 쓰임새가 있는 공간이 되기 위해 노력하고 있습니다.

합리적으로 내추럴와인과 재즈, 공간을 우리들의 일상에 남겨보세요!",251,326,"분위기 있는, 든든한, 신나는",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190220_248%2F1550644879284CSHdd_JPEG%2FrblwinRpEqsbZDDrwa_1dV13.jpeg.jpg,577
8282,희소식,인천 강화군 선원면 중앙로413번길 6 카페희소식,070-4212-4871,"카페,디저트",4.55,None,589,325,"커피 맛집, 파릇파릇한",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200412_114%2F1586667268784Gqqli_JPEG%2FLDi-BFGcS0SQjMqonNgPit9k.jpg,914
3867,가족가네 본점,인천 미추홀구 석정로 392,032-876-5859,"족발,보쌈",4.47,가족간에 즐겨먹는 맛있는 족발 항상 정성을 다해 만들겠습니다♡♡,285,321,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180831_193%2F1535645293620aXSDm_JPEG%2F5VJ_9Ib7ALeouiU-AjVAbzno.jpg,606
6202,한국수산 조개구이,인천 옹진군 영흥면 영흥로 109-12,010-8500-9657,조개요리,4.39,미리 연락주시면 시간조정가능합니다^^ 행복한하루되세요,234,321,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211109_33%2F1636421102955g2iC3_JPEG%2FEiJzZJjGR1Dg1oP8v0VpTOq5.jpg,555
1929,두손모밀,인천 남동구 인하로 545 인텍스빌딩 1층 116호 두손메밀,032-467-8898,국수,4.47,저희는 천연 재료만 음식을 만듭니다. 본연 맛을 고집합니다. 자연 건강을 지향합니다.,742,319,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190325_90%2F1553517285742FfjFK_JPEG%2FhXSbsFkXyptR7pxXIg5TzpiB.jpg,1061
4362,카페폰테,인천 옹진군 영흥면 선재로 76-16 203동 4층,0507-1336-0147,브런치,4.33,"*어디서든 바다를 볼 수 있는 최고의 뷰 
*어디서도 볼 수 없는 아름다운 대형 샹드리에 
*여심저격할 블링블링한 플라워 인테리어 
*깨끗하고 고급스러운 오픈 주방과 화덕 
*프랑스산 고급 식탁과 편안한 의자 
*나를 더욱 특별하게 해줄 고급스러운 그릇들 
*기대않고 주문했다가 행복해지는 맛있는 음식들 
*수제청지도사 대표가 직접담근 청으로 만드는 건강한 음료 
*그리고 편안한 분위기는 덤^.~",1012,317,"분위기 있는, 든든한",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190520_4%2F1558345308740sGhqy_JPEG%2FBzmoHbbQiqhbmtvk7PWW2zso.jpg,1329
8134,음식남녀,인천 중구 우현로72번길 3-11 1층,0507-1310-6179,"스파게티,파스타전문",4.43,None,266,316,"데이트, 분위기 있는, 든든한",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMTA4MDlfMTg5%2FMDAxNjI4NDczMDEwODc1.j-38V_m0F_00i55I_upu0TU8Qp7SDvATVB2W9VFXju4g.cIf7IncensBLUWxQJITU_-6MK-Uu7K37sqe4iWjXyOwg.JPEG.kimyundori%2FIMG_9743.jpg,582
1496,베스트웨스턴 인천로얄호텔,인천 남동구 백범로 367,032-421-3300,4성급,4.02,"동북아 비즈니스의 중심에 위치한 베스트 웨스턴 인천로얄 호텔은 오랜 친구와 같은 편안함과 여유로운 품격을 느낄 수 있는 곳입니다. 고객 한분 한분에게 정성을 다하려는 따뜻한 마음으로 고객의 사랑을 받아 온 로얄호텔은 고객의 숨소리까지 놓치지 않는 세심한 배려가 있는 행복한 곳입니다. 편안한 시설과 최상의 서비스로 인천지역 특급호텔의 자부심을 더 할 것입니다.
고객이 존재해야만 호텔이 존재한다는 신념 아래 더욱 폭 넓은 고객을 포용하는 생명력있는 서비스와 잊을 수 없는 만족감으로 여러분께 칭찬받는 로얄호텔이 될 것을 약속 드리겠습니다.",53,314,기분 전환,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_19%2F1441012545159wYh03_JPEG%2FSUBMIT_1421988265495_11658894.jpg,367
5716,앙플리케이크,인천 부평구 경인로 1056-8 1층 앙플리,0507-1322-9539,케이크전문,0,"안녕하세요 앙플리케이크입니다:)
특별한 날, 앙플리와 함께 설렘을 전하세요 
좋은날이 될 수있게 최선을 다해 준비합니다!

< 앙금플라워떡케이크 주문& 클래스 >

- 앙금플라워떡케이크 정규반 (8주)
- 앙금플라워떡케이크 창업반 (12주)
- 앙금플라워떡케이크 원데이클래스
- 앙금플라워떡케이크 취미반 (4주)

모든 클래스는 수강생님이 원하는 날짜와 시간으로 신청해주시면 됩니다.
충분한 상담을 통하여 클래스가 확정됩니다.

연락 > 페이지 상단 홈페이지 링크를 눌러주시면 상담,신청이 가능합니다.
1:1 클래스를 기본으로 하며 2인이상 수업가능합니다.

* 주차: 공방 앞 주차가능.",3,312,이색체험,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210328_46%2F1616936285846XeQTg_JPEG%2FUV9GuVkG3M753DXtoFUD3orC.jpg,315
4170,만정수산,인천 중구 영종순환로339번길 85,010-5706-3740,"해물,생선요리",3.98,None,495,310,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_99%2F1441110083791wvnAv_JPEG%2F156370554769995_0.jpeg,805
8238,엠바웃,인천 부평구 광장로4번길 11 1층,0507-1365-6836,"카페,디저트",4.49,"부평역 5,6번출구 인근에 위치한 로스터리 카페입니다. 직접 볶은 원두와 매장에서 직접 구운 베이커리를 서브합니다.

/주차X",216,308,"커피 맛집, 분위기 있는",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170605_215%2F1496642865291vGgj8_JPEG%2F186554523339566_0.jpeg,524
5566,바그다드커피,인천 강화군 선원면 연동로99번길 73,032-932-2155,카페,4.57,강화도에서 커피 맛이 좋기로 유명한 카페. 넓은 들판을 지나 한적한 곳에 위치해 있는 곳이다. 테라스에 앉아 여유를 즐겨보는 것도 좋다. 원두 커피는 판매도 한다.,357,307,"커피 맛집, 분위기 있는",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2F20130625_280%2Fbpmsound_1372170525213IvxFR_JPEG%2FiPhone_12.jpg,664
5394,애슐리퀸즈 홈플러스 간석점,인천 남동구 경원대로 971 홈플러스 2층,0507-1405-6592,패밀리레스토랑,4.17,200가지 메뉴로 만나는 월드 와이드 뷔페,771,306,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201125_168%2F1606272270983NlDKK_JPEG%2FcfFj0uP1qfAnm-5SIO8xy5jr.jpg,1077
7067,이비가짬뽕 인천본점,인천 서구 서곶로 322 이비가짬뽕 인천본점,032-566-7484,중식당,4.39,"대전에서 시작해 대한민국 대표 짬뽕 브랜드가 된 이비가짬뽕의 인천 본점입니다.
사골과 토종닭, 한약재를 넣어 푹 고아 만든 한국 최초 짬뽕국물 제조특허 육수와 
알칼리수로 반죽하고 숙성시켜 소화가 잘 되는 생면은 건강까지 생각한 이비가짬뽕만의 비밀입니다.
이비가짬뽕과 함께 초벌 없이 1번만 튀긴 탕수육이 대표 메뉴입니다.",1469,304,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160119_106%2F1453184251654aqjqw_JPEG%2F176063577741986_0.jpeg,1773
3566,엘벧엘,인천 연수구 아트센터대로 203,010-5025-7490,중식당,4.68,None,272,304,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200929_196%2F1601381872550lQVn2_JPEG%2FvRvHjQrhWC4M3o-iXggCC0q5.jpg,576
3039,맘스케익 인천연수점,인천 연수구 비류대로347번길 5,032-815-5054,베이커리,4.43,#NAME?,207,302,디저트 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20161223_121%2F1482420048197s52hY_JPEG%2F177173405066251_0.jpeg,509
619,스시정,인천 남동구 미래로 39 더클래스 104호 스시정,0507-1320-9429,"초밥,롤",4.35,"찾아주셔서 감사합니다 
친절하고 맛있는초밥 준비하겠습니다
14년경력의 오너셰프가 운영하는가게인만큼 성심성의껏 최선을 다하도록 항상 노력하겠습니다",171,301,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180806_10%2F1533548538782O1S0s_JPEG%2FXu1h-F0KrdGKW87BSJMuVX6a.jpeg.jpg,472
6469,유천횟집,인천 강화군 삼산면 어류정길212번길 7,032-932-9410,생선회,4.4,"석모도에서 25년동안 음식점 영업중입니다.
항상 정직하자 청결하자 하는 마음으로 영업합니다.
감사합니다.",221,296,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220715_191%2F1657868107164upLcF_JPEG%2F%25BB%25E7%25BA%25BB_-KakaoTalk_20220713_185513971_01.jpg,517
3146,일오삼간장게장,인천 강화군 양도면 중앙로1052번길 16 일오삼 간장게장,0507-1401-5245,게요리,4.87,"일오삼 간장게장은 국내산(서해) 꽃게만 요리에 쓰이며,모든 요리에 MSG 는 첨가하지 않으며,채소,야채류 모든 재료는 직접 재배하여 조리를 합니다.

간장게장+양념게장+새우장+크림새우+단호박꽃게탕 정식코스로
착한 가격에 여러가지에 서해꽃게 코스 요리를 즐기실수 있습니다.

아이들을 위한 수제등심돈가스,날치알밥 메뉴가 있으며,셀프바에 한우미역국,직접만든식혜 등등.. 무료로 준비해 두었습니다.

강화도 지리 특정상 가운데 자리잡고 있는 일오삼 간장게장은 요즘 핫한 강화도 루지,강화도 조양방직,강화도골프장(유니아일랜드cc)
강화도 보문사,강화도 전등사 에서 15분안에 매장을 방문 하실수가 있습니다.

강화도 1등 친절한 리뷰 맛집
강화도 1등 포장,택배 판매 맛집
으로 고객님께 맛있는 꽃게코스 요리와음식을 드시면서 불편하시지 않게 친절한 서비스를 제공하기위해 최선을 다하겠습니다.

일오삼 간장게장을 찾아주신 고객님께 감사드립니다.",6085,295,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220413_293%2F1649815778997aSeDr_JPEG%2FKakaoTalk_20220413_110544571.jpg,6380
3242,js가든 현대프리미엄아울렛송도점,인천 연수구 송도국제대로 123 현대프리미엄아울렛 3층,032-727-2332,중식당,4.51,"js가든은 청담,압구정,잠원,판교,송도에 직영점을 운영하는 고급 중식 레스토랑 입니다.",524,294,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210715_190%2F1626329215184UuuMQ_JPEG%2FS8Mygo6lwIHO5v-Gz9oeBbFC.jpeg.jpg,818
8824,육해공생칼국수본점,인천 남동구 성리로 59,032-463-7000,"칼국수,만두",4.41,None,609,293,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200615_238%2F1592221487487iRyvy_JPEG%2F_I7moahME7NX4mmLCBLeslXV.jpg,902
2169,생고기제작소 부평점,인천 부평구 경원대로 1428 101호,032-501-5353,소고기구이,4.41,"최고의 소고기를 무한리필로 즐길수 있는 곳입니다.
주차 건무 뒷편 지하주차장 있습니다. 매장이용시 2시간 무료 도장 찍어드려요!!!!",240,293,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191124_44%2F1574571106746VV7Fh_JPEG%2FDBw4pvdvBpZJboUmkWDXE67O.jpeg.jpg,533
7082,고려산진달래축제,인천 강화군 내가면 고천리 산131-2,None,꽃축제,0,None,2,293,"파릇파릇한, 기분 전환",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F19867632%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658147464528%26md%3Dah7N5x5LK8%252BmMmivR8PdQogFF%252B0%253D,295
6631,고수찜닭,인천 미추홀구 경인남길30번길 34 1층,032-867-9982,찜닭,4.57,"고수찜닭 인하대점(본점). 인하대학교 인근에 있는 찜닭 전문점입니다. 준비된 요리는 찜닭 하나이지만 맛은 순한 맛, 매콤달콤한 맛, 화끈한 맛의 3가지로, 뼈도 있는 것과 없는 것으로 각각 나뉘어 있어 취향에 맞게 선택할 수 있지요. 식사를 마친 후 남은 양념에 밥을 비벼 먹을 수도 있습니다.",698,292,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200918_103%2F1600408682861m1lyu_JPEG%2FChs4rZffE0_f8_MjX5lOXD6d.jpeg.jpg,990
7036,밤스족발,인천 연수구 독배로82번길 27-3 극동힐타운,032-831-1449,"족발,보쌈",4.48,연수구 전지역 배달전문점 입니다. 푸짐한 양과 최상의 품질로 승부합니다 100% 앞다리만을 사용하여 당일판매를 원칙으로 합니다. 고객을 우선으로 생각하는 마음으로 양심을 속이지 않고 최상의 맛으로 보답하겠습니다. 감사합니다.,435,292,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190128_10%2F1548653269515xBp0f_JPEG%2FURWSJZon5OKHp_iccB692Ory.jpg,727
6699,삼우떡사랑,인천 부평구 부흥로316번길 37 부평시장 내 삼우떡사랑,032-521-9848,"떡,한과",4.61,"18년차 부평시장 떡집 입니다. 100% 국내산 쌀만 사용.
이바지 전문, 행사떡, 명절떡, 개업떡, 고사떡, 단체 간식, 돌&백일떡, 앙금플라워떡케익, 식혜&수정과 . 장인들이 모두 수작업으로 정성 스레 만듭니다.",210,291,디저트 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201223_199%2F1608713028186GNyqP_JPEG%2Fq1h0h5DNuEazWzievUfFsf-o.jpg,501
1577,혜빈장,인천 중구 참외전로13번길 21,032-772-1928,중식당,4.31,None,266,288,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180111_187%2F1515636446365PTwD0_JPEG%2FQAhhrB2nkDo_HG6ZmV5mysNQ.jpg,554
5482,미미진,"인천 중구 차이나타운로 27 지하 1, 2, 3층",032-762-8988,중식당,4.27,중국 황실 요리 전문점 미미진 (베이징) 대한민국 최초 1호점이 인천 중구 차이나타운로에 입점되었습니다.,708,287,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_292%2F1441090570931uSnfm_JPEG%2F166464563220579_0.jpeg,995
1446,해변식당,인천 중구 연안부두로 17 해변빌딩 2층,032-886-1454,"해물,생선요리",4.28,"해산물이 푸짐하게 들어간 해물탕 전문점입니다. 인천 연안부두를 마주한 곳에 있는데요. 편안한 분위기이의 실내이지요. 큼직한 새우와 낙지, 조개를 넣은 얼큰한 국물의 해물탕과 매운 맛의 해물찜이 인기입니다.",675,287,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191223_209%2F1577082322850b6N4W_JPEG%2FCHDnFS1eVEcJ5OdmnXlc0wX9.jpg,962
3761,컵피,인천 연수구 송도과학로28번길 8 1층 143호,0507-1337-2435,"카페,디저트",4.83,"WHERE A SCENT STAYS, 
향기가 머무르는 곳- 맛의 향기, 공간의 향기를 표현합니다. 컵피는 수제 디저트와 스폐셜티 커피, 아늑한 공간을 제공하는 브랜드입니다.

(컵피의 모든 디저트는 유기농 밀가루, 프랑스 발효 버터 및 건강한 재료로 모두 수제로 만들고 있습니다.)",504,286,"커피 맛집, 디저트 맛집",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210806_153%2F1628235640794UUcFD_JPEG%2F5sjrB6TaRxJIcETfXM7AW__b.jpeg.jpg,790
8683,고양이발걸음,인천 부평구 주부토로146번길 8-2 1층,032-8888-8887,"카페,디저트",4.47,꼬수운 커피와 수제디저트를 판매합니다,56,285,"데이트, 커피 맛집",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211112_262%2F16367165756471lRMd_JPEG%2F9635C103-FE23-4ECA-B024-EC8C18389D68.jpeg,341
870,카페잠진도길28,인천 중구 잠진도길 28,032-751-2154,"카페,디저트",4.42,"#루프탑카페 #사진맛집 #핵인싸의 성지 #인스타핫플 #인스타감성카페 #인생샷명소 #경치맛집
안녕하세요. 영종도 을왕리해수욕장 무의도 선착장 인근에 위치한 바다전망 ""카페,잠진도길 28""입니다.
신축 건물에 2018년 4월 신규 오픈하였습니다.
질좋고 맛있는 커피, 수제 베이커리, 멋진 바다전망을 즐기실 수 있습니다.",1131,284,"커피 맛집, 기분 전환",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201227_22%2F1609065364852WlWCK_JPEG%2F0H8uRCi1CNRA50CxoLc7iykX.jpg,1415
9340,몰린,인천 부평구 부평대로 17-1 지하1층,070-8805-0619,"카페,디저트",4.64,"커피로 삶에 향기를 더합니다.

위대한카페가 Molllin으로 리뉴얼 되었습니다.
전문성을 바탕으로 맛있는 커피를 제공하고,
친절한 서비스와 편안한 공간으로
고객님들의 삶에 향기를 더하는 가게가 되는 것이
저희의 꿈입니다.

오시는 분들 모두 평안하기를 바라며
Molllin이 품은 마음으로 정성을 다하겠습니다.
감사합니다.",155,284,"커피 맛집, 분위기 있는",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200809_2%2F1596945536899LqQMU_JPEG%2FBhkricshlHWqu_7Aya_sWa0K.jpeg.jpg,439
4043,금화왕돈까스 검단점,인천 서구 봉수대로 1274,032-565-9989,돈가스,4.56,"추억의 옛날 돈까스 7,900원, 
왕크니까 왕맛있는 대왕돈까스 10,900원!
시원한 세숫대야 왕모밀 7,900원!

수년간 연구를 통해 '직접 개발한 소스와 육수'로 맛의 완성도를 높여 최상의 만족도를 드리겠습니다.",3526,283,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200821_253%2F1597988399761vkjGA_PNG%2FzGJwvgo0ovNiDhrs3lSf8UuF.png,3809
9975,어리버리소머리국밥 본점,인천 계양구 계산새로65번길 13 태흥프라자,032-556-9922,국밥,4.44,None,2237,283,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190128_209%2F1548650059745XzYGN_JPEG%2FW-vQqVTXV7Z0jt4DDpljD2LQ.jpg,2520
1867,리미니 뉴코아아울렛 인천점,인천 남동구 인하로 485 뉴코아아울렛 9층,032-430-5733,이탈리아음식,4.37,"아름다운 이태리 해안도시이자 관광도시인 리미니 이름을 딴 '리미니'는 (주) 이랜드파크가 2000년 명동에 1호점을 오픈한 파스타 & 피자 전문점입니다.
리미니는 고객에게 7,900원~14,900원의 저렴한 가격에 이태리 전통의 파스타와 피자를 고급스러운 분위기에서 즐기실 수 있는 기회를 제공해드림으로써, 최대한의 만족을 드리는 것을 목표로 하고 있습니다.
허브와 올리브를 모티브로 하여 넓은 우드 패널 갤러리와 올리브 벽화, 와인 샹들리에의 인테리어는 고급스러운 가든 분위기를 느낄 수 있고
 위생적이며 조리과정을 모두 볼 수 있는 오픈주방은 고객에게 음식에 대한 신뢰와 함께 보는 즐거움을 함께 드립니다.",359,283,"분위기 있는, 든든한",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160810_261%2F1470811506991ubKBn_PNG%2F176760557525688_0.png,642
9216,세나가족서울에오다,"인천 연수구 신송로 164 101호 (송도동, 아데니움플라자)",032-831-8620,,4.48,베트남 전통 쌀국수로 30년 전통 세나 셰프님의 어머님 전통방식 그대로 정성껏 육수를 끓여 참된 쌀국수의 맛을 전해드리고자 항상 노력하고 있습니다 .,626,277,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180515_68%2F1526369883942Fzz8w_JPEG%2FJx9QCCAjPJlNVDqY5h2fQ_z2.jpg,903
8172,용호동낙지 인천송도점,인천 연수구 송도과학로16번길 33-3,032-310-9598,낙지요리,4.38,KBS 생생정보에 소개되었던 용호낙지 입니다. 낙곱새/낙새/용호전골 드시러 오세요^^,1461,276,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170628_48%2F1498632635351So7Tl_JPEG%2F186576568225512_0.jpeg,1737
9872,셀레브르,인천 연수구 아트센터대로 131 202동217호,0507-1316-8084,카페,4.65,"2009년부터 커피전문점(커피노리) 시작
2010년엔 특허출원,(더치전용냉장고)
2011년에 실용신안 출원,특허등록
2012년에 실용신안 등록(더치포장지)
2016년에 로스팅공장 공동대표
2017년 원두전문업체 대표
2018년 로스팅대회 3위 수상
2018년 송도 셀레브르 개업

다수에 더치관련 세미나, 다수에 핸드드립 강의, 기업 출장강의

달고나라떼 
달고나밀크티 출시",541,276,"커피 맛집, 디저트 맛집",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191105_248%2F1572949288383FjzcU_JPEG%2F6kKFEQZTA-8At7SjgrsIpe13.jpg,817
4067,신매운양푼갈비찜 부평본점,인천 부평구 경원대로1403번길 16,032-505-6134,"육류,고기요리",4.47,"부평에서 제일 오래된 매운양푼 갈비찜입니다. 
변함없는 맛과 서비스로 많은 고객님들이 잊지않고 찾고 있습니다 계란 도시락과 함께 먹는 매운양푼갈비찜이 인기인 곳입니다. 저녁 식사시간에는 손님들이 모여들어 줄을 서야 하는 경우도 종종 있다고 하는데요. 매운 맛은 좀 덜 맵게 주문할 수도 있다고 합니다. 양푼갈비찜은 포장도 가능하다고 합니다.",692,274,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210925_21%2F16325245031234FejD_PNG%2FvJT3Qg6u1iWbZpez3r1tq59o.png,966
